node_id,x,y,z,ux,uy,uz
33007,325.0,3.760416666666666,25.069444444444457,-5.189471112839766e-05,-0.0430727207385229,-0.007042780274077342
33008,325.0,3.760416666666666,27.5763888888889,-0.00012943181212074134,-0.037069370055817875,-0.007034349741716542
33009,325.0,3.760416666666666,30.083333333333343,-0.00020915960753632295,-0.03106165763255727,-0.007026789320226698
33010,325.0,3.760416666666666,32.590277777777786,-0.00029185003641664375,-0.0250487074748585,-0.007020230973808433
33011,325.0,3.760416666666666,35.09722222222223,-0.0003784024217923839,-0.01902943961716392,-0.007014896397207763
33012,325.0,3.760416666666666,37.60416666666667,-0.0004694586789025894,-0.013002531610534992,-0.0070111049457429325
33013,325.0,3.760416666666666,40.111111111111114,-0.0005640902013623753,-0.00696652835863413,-0.007009277392375829
33014,325.0,3.760416666666666,42.61805555555556,-0.0006576807340409066,-0.0009203064317908306,-0.00700987868880195
33015,325.0,3.760416666666666,45.125,-0.0007413941527697751,0.005136086670164041,-0.0070131328407907435
33016,325.0,5.640625,-45.125,0.0024091130556157846,-0.21181621465832742,-0.012108086119453479
33017,325.0,5.640625,-42.61805555555556,0.002472008775160266,-0.20565534468627142,-0.012086443580440294
33018,325.0,5.640625,-40.111111111111114,0.002493365402958954,-0.19951663493020494,-0.012077737514742977
33019,325.0,5.640625,-37.604166666666664,0.002480166109071797,-0.19341518584578607,-0.012063527360514619
33020,325.0,5.640625,-35.09722222222222,0.0024409094772830137,-0.18733739581626868,-0.012039356558104616
33021,325.0,5.640625,-32.59027777777778,0.0023829431931593013,-0.18127272539204728,-0.012010175307402662
33022,325.0,5.640625,-30.083333333333332,0.0023117432478131084,-0.1752171541299769,-0.011979200554149404
33023,325.0,5.640625,-27.576388888888886,0.00223123276285049,-0.16916904950594205,-0.011947991306821995
33024,325.0,5.640625,-25.069444444444443,0.002144188918384815,-0.16312771397243908,-0.011917287587244073
33025,325.0,5.640625,-22.5625,0.002052566284256782,-0.15709276787465318,-0.01188744742555594
33026,325.0,5.640625,-20.055555555555554,0.0019577365308817737,-0.15106390941383133,-0.011858650521186842
33027,325.0,5.640625,-17.548611111111107,0.001860660083434103,-0.14504082000696913,-0.011830990257219856
33028,325.0,5.640625,-15.041666666666664,0.0017620076973601563,-0.1390231343726133,-0.011804516370546777
33029,325.0,5.640625,-12.534722222222221,0.0016622460799125196,-0.1330104379157045,-0.011779255571280943
33030,325.0,5.640625,-10.027777777777771,0.0015616980047685192,-0.127002274607694,-0.011755222089899158
33031,325.0,5.640625,-7.520833333333329,0.001460584383554224,-0.1209981574450116,-0.011732423373846636
33032,325.0,5.640625,-5.013888888888886,0.001359053557269558,-0.11499757808870106,-0.011710863278127048
33033,325.0,5.640625,-2.506944444444443,0.0012572014824858738,-0.10900001451848136,-0.011690543864062125
33034,325.0,5.640625,0.0,0.0011550853477505104,-0.1030049365998962,-0.011671466382997821
33035,325.0,5.640625,2.50694444444445,0.0010527323311524696,-0.09701180989468913,-0.011653631768834521
33036,325.0,5.640625,5.013888888888893,0.0009501445997535915,-0.09102009814348935,-0.011637040829695815
33037,325.0,5.640625,7.520833333333336,0.0008473011797490273,-0.08502926477792264,-0.011621694251371316
33038,325.0,5.640625,10.027777777777786,0.0007441569338813265,-0.0790387736557065,-0.01160759248172502
33039,325.0,5.640625,12.534722222222229,0.000640638521016898,-0.07304808898403814,-0.011594735552325526
33040,325.0,5.640625,15.041666666666671,0.0005366368380925464,-0.06705667409901811,-0.011583122917358015
33041,325.0,5.640625,17.548611111111114,0.00043199501497146424,-0.06106398838293892,-0.011572753462996882
33042,325.0,5.640625,20.055555555555557,0.0003264905121916397,-0.05506948111249805,-0.011563625974000027
33043,325.0,5.640625,22.5625,0.00021980924494012136,-0.04907258045763491,-0.011555740517650754
33044,325.0,5.640625,25.069444444444457,0.00011150904865242925,-0.043072675295533436,-0.01154910130277642
33045,325.0,5.640625,27.5763888888889,9.694901850635036e-07,-0.03706908723166341,-0.011543721214448044
33046,325.0,5.640625,30.083333333333343,-0.00011267220086356633,-0.03106103103759413,-0.011539626762634361
33047,325.0,5.640625,32.590277777777786,-0.00023059463130725502,-0.02504756461805546,-0.011536858698430677
33048,325.0,5.640625,35.09722222222223,-0.00035430637909006325,-0.01902753896161584,-0.011535461163758389
33049,325.0,5.640625,37.60416666666667,-0.00048555972173670864,-0.012999569375931632,-0.011535453039413984
33050,325.0,5.640625,40.111111111111114,-0.000624830399067315,-0.006962105711512708,-0.011536868314304446
33051,325.0,5.640625,42.61805555555556,-0.000766265167758878,-0.0009139467960212049,-0.011540011442004774
33052,325.0,5.640625,45.125,-0.000893778552059059,0.005144484672924483,-0.011545420847997794
33053,325.0,7.520833333333332,-45.125,0.0032903898152544025,-0.21186777153641406,-0.01673659194230334
33054,325.0,7.520833333333332,-42.61805555555556,0.0033745102271801716,-0.20565203129074172,-0.01670722482968895
33055,325.0,7.520833333333332,-40.111111111111114,0.0033986791304978347,-0.19950424402713482,-0.016691205026193714
33056,325.0,7.520833333333332,-37.604166666666664,0.0033758916072576927,-0.19341041011014493,-0.016655300843789606
33057,325.0,7.520833333333332,-35.09722222222222,0.0033198693644874372,-0.18733677479559938,-0.016612469948117922
33058,325.0,7.520833333333332,-32.59027777777778,0.0032406409010564343,-0.18127416789510853,-0.01656951272165142
33059,325.0,7.520833333333332,-30.083333333333332,0.00314516442176388,-0.1752195633745425,-0.0165281760939377
33060,325.0,7.520833333333332,-27.576388888888886,0.0030383143647660553,-0.1691718873980483,-0.016488815098924598
33061,325.0,7.520833333333332,-25.069444444444443,0.0029235043452241465,-0.16313069446376888,-0.016451395044516003
33062,325.0,7.520833333333332,-22.5625,0.0028031272462336245,-0.157095729743549,-0.016415809986406554
33063,325.0,7.520833333333332,-20.055555555555554,0.0026788597030372647,-0.15106675651754084,-0.016381968434380223
33064,325.0,7.520833333333332,-17.548611111111107,0.002551875154499419,-0.14504349344504866,-0.016349809664442678
33065,325.0,7.520833333333332,-15.041666666666664,0.0024229930681197442,-0.13902559796770686,-0.016319299358117753
33066,325.0,7.520833333333332,-12.534722222222221,0.0022927835966220847,-0.1330126698928472,-0.016290421293187907
33067,325.0,7.520833333333332,-10.027777777777771,0.0021616409528949646,-0.12700426236226728,-0.016263170111600354
33068,325.0,7.520833333333332,-7.520833333333329,0.0020298347588880027,-0.12099989410161276,-0.016237546243846834
33069,325.0,7.520833333333332,-5.013888888888886,0.0018975458155542902,-0.11499906022737645,-0.01621355276496452
33070,325.0,7.520833333333332,-2.506944444444443,0.0017648907729578152,-0.10900124071511233,-0.016191193655443796
33071,325.0,7.520833333333332,0.0,0.0016319387847401402,-0.103005906541154,-0.016170472979011367
33072,325.0,7.520833333333332,2.50694444444445,0.0014987222271193507,-0.09701252389088219,-0.01615139461931099
33073,325.0,7.520833333333332,5.013888888888893,0.0013652428204754344,-0.09102055690569741,-0.01613396234647156
33074,325.0,7.520833333333332,7.520833333333336,0.0012314739172405616,-0.08502946935447073,-0.016118180084670624
33075,325.0,7.520833333333332,10.027777777777786,0.0010973592409917288,-0.07903872543304817,-0.01610405231891673
33076,325.0,7.520833333333332,12.534722222222229,0.0009628079184316536,-0.07304778964072077,-0.01609158461541168
33077,325.0,7.520833333333332,15.041666666666671,0.0008276851830442646,-0.06705612534909856,-0.016080784235297296
33078,325.0,7.520833333333332,17.548611111111114,0.0006917975891442881,-0.06106319124951904,-0.016071660790393624
33079,325.0,7.520833333333332,20.055555555555557,0.0005548708896055594,-0.05506843434037365,-0.016064226803240655
33080,325.0,7.520833333333332,22.5625,0.00041651782097631307,-0.04907127756361165,-0.016058497848519936
33081,325.0,7.520833333333332,25.069444444444457,0.00027619175255928676,-0.043071099829686245,-0.016054491565536573
33082,325.0,7.520833333333332,27.5763888888889,0.00013312059433292275,-0.037067206494196835,-0.016052224048993726
33083,325.0,7.520833333333332,30.083333333333343,-1.3788309340056236e-05,-0.03105879004917103,-0.016051700630134526
33084,325.0,7.520833333333332,32.590277777777786,-0.00016607711728359138,-0.025044885504132988,-0.016052895972356693
33085,325.0,7.520833333333332,35.09722222222223,-0.0003259573052341935,-0.019024329134587813,-0.016055714972922075
33086,325.0,7.520833333333332,37.60416666666667,-0.0004963530902462088,-0.01299574389534754,-0.016059934168395233
33087,325.0,7.520833333333332,40.111111111111114,-0.0006822273595776321,-0.006957510137388445,-0.016065096631336317
33088,325.0,7.520833333333332,42.61805555555556,-0.0008816755439496575,-0.0009079059277776887,-0.01607093043697032
33089,325.0,7.520833333333332,45.125,-0.0010671628500965526,0.005152905044653776,-0.016078448332237327
33090,325.0,9.401041666666664,-45.125,0.00421217879311235,-0.21193361699555321,-0.02142092515415016
33091,325.0,9.401041666666664,-42.61805555555556,0.004313281347190717,-0.2056349743719987,-0.021391146639497274
33092,325.0,9.401041666666664,-40.111111111111114,0.004330041423237903,-0.19950285024170397,-0.02132107538892724
33093,325.0,9.401041666666664,-37.604166666666664,0.004289675771885882,-0.19341416564759356,-0.021246867222885827
33094,325.0,9.401041666666664,-35.09722222222222,0.004211514477396743,-0.18734154704824324,-0.021182250476508842
33095,325.0,9.401041666666664,-32.59027777777778,0.0041072615452152,-0.18127883920799678,-0.021125404267473162
33096,325.0,9.401041666666664,-30.083333333333332,0.003984879098755221,-0.17522388604294825,-0.021074243814781145
33097,325.0,9.401041666666664,-27.576388888888886,0.00384984429937059,-0.16917583224492067,-0.021027277293045366
33098,325.0,9.401041666666664,-25.069444444444443,0.003705972635823984,-0.1631342823134634,-0.020983558914868108
33099,325.0,9.401041666666664,-22.5625,0.003555931531241458,-0.15709898190007252,-0.020942513763797584
33100,325.0,9.401041666666664,-20.055555555555554,0.0034015881867054325,-0.15106968548793448,-0.020903807619845744
33101,325.0,9.401041666666664,-17.548611111111107,0.003244248809142464,-0.1450461038065761,-0.020867256780294018
33102,325.0,9.401041666666664,-15.041666666666664,0.003084825231518202,-0.13902788944485842,-0.020832768361155427
33103,325.0,9.401041666666664,-12.534722222222221,0.002923951484927799,-0.1330146399453638,-0.020800301738945277
33104,325.0,9.401041666666664,-10.027777777777771,0.002762065484476546,-0.1270059078359825,-0.020769844472355747
33105,325.0,9.401041666666664,-7.520833333333329,0.002599466206414587,-0.12100121208171817,-0.020741397900985795
33106,325.0,9.401041666666664,-5.013888888888886,0.002436353539079595,-0.11500004836935991,-0.02071496902271614
33107,325.0,9.401041666666664,-2.506944444444443,0.0022728557843181164,-0.10900189728464695,-0.02069056629278463
33108,325.0,9.401041666666664,0.0,0.0021090482340260994,-0.10300623031699703,-0.020668197770611376
33109,325.0,9.401041666666664,2.50694444444445,0.0019449651320411385,-0.09701251401557545,-0.02064787061748467
33110,325.0,9.401041666666664,5.013888888888893,0.0017806065079772372,-0.0910202127185537,-0.02062959136071044
33111,325.0,9.401041666666664,7.520833333333336,0.001615940731265429,-0.08502879020731506,-0.02061336662237762
33112,325.0,9.401041666666664,10.027777777777786,0.001450903100200559,-0.07903771046595057,-0.020599204191045793
33113,325.0,9.401041666666664,12.534722222222229,0.0012853902852479101,-0.07304643747784656,-0.020587114408174585
33114,325.0,9.401041666666664,15.041666666666671,0.0011192499252240782,-0.0670544336622594,-0.02057711184638287
33115,325.0,9.401041666666664,17.548611111111114,0.00095226405936279,-0.06106115613334388,-0.020569217148887188
33116,325.0,9.401041666666664,20.055555555555557,0.0007841242756449557,-0.055066049465423816,-0.020563458626433797
33117,325.0,9.401041666666664,22.5625,0.0006143953047943028,-0.04906853316386109,-0.02055987269100513
33118,325.0,9.401041666666664,25.069444444444457,0.0004424620245648622,-0.04306798184251778,-0.02055850135831439
33119,325.0,9.401041666666664,27.5763888888889,0.0002674513896600278,-0.03706369670544246,-0.020559383835705772
33120,325.0,9.401041666666664,30.083333333333343,8.8115628658808e-05,-0.03105486928311861,-0.020562537777057112
33121,325.0,9.401041666666664,32.590277777777786,-9.736323864240027e-05,-0.02504054234513702,-0.020567924426344298
33122,325.0,9.401041666666664,35.09722222222223,-0.00029166509813125587,-0.0190195813421546,-0.020575392096425837
33123,325.0,9.401041666666664,37.60416666666667,-0.0004993180518480684,-0.012990655103069302,-0.020584584367558337
33124,325.0,9.401041666666664,40.111111111111114,-0.0007263587503042855,-0.006952269150436205,-0.020594828929478063
33125,325.0,9.401041666666664,42.61805555555556,-0.0009999379632583346,-0.0009022336253748501,-0.02060452208349013
33126,325.0,9.401041666666664,45.125,-0.001278844595201236,0.005161624279531599,-0.020613961107788174
33127,325.0,11.28125,-45.125,0.005201264049547373,-0.2120187914428865,-0.026416490236398214
33128,325.0,11.28125,-42.61805555555556,0.005299720428690231,-0.20565517933499214,-0.026098324091348952
33129,325.0,11.28125,-40.111111111111114,0.005290915863463306,-0.19952137332680245,-0.025929710316121835
33130,325.0,11.28125,-37.604166666666664,0.005223852322887399,-0.19342698366115757,-0.02582245557433255
33131,325.0,11.28125,-35.09722222222222,0.005117334469075934,-0.18735084250287484,-0.025741407384670224
33132,325.0,11.28125,-32.59027777777778,0.004983838747058139,-0.18128589090208594,-0.025674298005688802
33133,325.0,11.28125,-30.083333333333332,0.004831613406932007,-0.17522949033203683,-0.02561557098922004
33134,325.0,11.28125,-27.576388888888886,0.004666338908767399,-0.1691804609975922,-0.02556238309439665
33135,325.0,11.28125,-25.069444444444443,0.004491963126010113,-0.16313821014690025,-0.025513195972112747
33136,325.0,11.28125,-22.5625,0.004311244970103665,-0.15710236430938354,-0.025467172141252305
33137,325.0,11.28125,-20.055555555555554,0.004126114926777804,-0.151072606080515,-0.02542386748037558
33138,325.0,11.28125,-17.548611111111107,0.003937922883220901,-0.14504860404965528,-0.02538306118025814
33139,325.0,11.28125,-15.041666666666664,0.0037476104443272848,-0.13902998708702133,-0.025344656591991116
33140,325.0,11.28125,-12.534722222222221,0.0035558315071135536,-0.13301634025144082,-0.025308622795351565
33141,325.0,11.28125,-10.027777777777771,0.0033630367870766155,-0.12700721016528457,-0.025274960681961486
33142,325.0,11.28125,-7.520833333333329,0.0031695330184641586,-0.1210021135272155,-0.025243684074627227
33143,325.0,11.28125,-5.013888888888886,0.002975524238179299,-0.11500054560072705,-0.025214809947130858
33144,325.0,11.28125,-2.506944444444443,0.002781140289229912,-0.10900198734500581,-0.025188353971131103
33145,325.0,11.28125,0.0,0.0025864560809269205,-0.10300591084190532,-0.025164329031358398
33146,325.0,11.28125,2.50694444444445,0.0023915039945360764,-0.0970117831466997,-0.025142745306801047
33147,325.0,11.28125,5.013888888888893,0.0021962809729722246,-0.0910190688510122,-0.02512361115996657
33148,325.0,11.28125,7.520833333333336,0.0020007511729822312,-0.08502723162205683,-0.025106934502374407
33149,325.0,11.28125,10.027777777777786,0.0018048445053455355,-0.079035734844642,-0.025092724575939352
33150,325.0,11.28125,12.534722222222229,0.0016084508737805546,-0.07304404127209711,-0.025080994243756732
33151,325.0,11.28125,15.041666666666671,0.001411409380696744,-0.06705161129499769,-0.025071762924437364
33152,325.0,11.28125,17.548611111111114,0.0012134911236804033,-0.06105789906312161,-0.025065060193581915
33153,325.0,11.28125,20.055555555555557,0.0010143733562897844,-0.055062345273973294,-0.02506092972283521
33154,325.0,11.28125,22.5625,0.0008136015574245367,-0.04906436508106826,-0.025059432483562398
33155,325.0,11.28125,25.069444444444457,0.0006105339011004253,-0.04306332953570197,-0.02506064684718853
33156,325.0,11.28125,27.5763888888889,0.000404259068350563,-0.03705853980200885,-0.02506466129871266
33157,325.0,11.28125,30.083333333333343,0.00019346826894467032,-0.03104919552193818,-0.02507155336513689
33158,325.0,11.28125,32.590277777777786,-2.3748329340341443e-05,-0.025034363663976975,-0.025081346843063675
33159,325.0,11.28125,35.09722222222223,-0.0002503461847924206,-0.019012954762233743,-0.025093941925482696
33160,325.0,11.28125,37.60416666666667,-0.0004908734204941522,-0.012983733840336112,-0.02510901721210352
33161,325.0,11.28125,40.111111111111114,-0.000756294401959017,-0.006945238660116052,-0.025125912833900744
33162,325.0,11.28125,42.61805555555556,-0.0010549881020894272,-0.0008959799158493739,-0.025143593634835558
33163,325.0,11.28125,45.125,-0.0016095859916437194,0.0051711204266339525,-0.02515729641646147
33164,325.0,-29.9125,45.125,0.003924442541236887,0.004846217160521272,0.07514494734058721
33165,325.0,-28.359895833333333,45.125,0.003822288081451845,0.004850983450263088,0.07133920590067705
33166,325.0,-29.9125,47.63194444444444,0.0035023212740896738,0.010992171969331527,0.07515153153244031
33167,325.0,-28.359895833333333,47.63194444444444,0.0033937855183894094,0.01099673500237456,0.07134699111751534
33168,325.0,-29.9125,50.138888888888886,0.003184328860676249,0.01713301982800122,0.07515703516572261
33169,325.0,-28.359895833333333,50.138888888888886,0.003056032267042792,0.017136203960944476,0.07135508054457743
33170,325.0,-29.9125,52.645833333333336,0.002923669622808895,0.023266860742613072,0.07516687760427941
33171,325.0,-28.359895833333333,52.645833333333336,0.0027743028872049625,0.023267625762785876,0.07136719729155924
33172,325.0,-29.9125,55.15277777777778,0.0026943953355335723,0.02939568750223292,0.07518619332583723
33173,325.0,-28.359895833333333,55.15277777777778,0.0025230627299671435,0.029393129006855,0.0713867595430027
33174,325.0,-29.9125,57.65972222222222,0.0024748153204444076,0.03552373076231767,0.07521977948373991
33175,325.0,-28.359895833333333,57.65972222222222,0.002281228173851419,0.03551694234991059,0.07141698417134379
33176,325.0,-29.9125,60.16666666666667,0.0022447301551788154,0.04165714953339469,0.0752734584912267
33177,325.0,-28.359895833333333,60.16666666666667,0.0020288568342054216,0.041645031315205076,0.0714610967767187
33178,325.0,-29.9125,62.673611111111114,0.001982601151440489,0.04780593530786976,0.07535747925554499
33179,325.0,-28.359895833333333,62.673611111111114,0.0017451945986758652,0.047786159190288044,0.07152324657360835
33180,325.0,-29.9125,65.18055555555556,0.0016637661349557275,0.05398869200759326,0.07550442801660757
33181,325.0,-28.359895833333333,65.18055555555556,0.0014036798200861601,0.053966303014535116,0.07159387623929364
33182,325.0,-29.9125,67.6875,0.0012326270474102708,0.06040486165142675,0.07581658267047127
33183,325.0,-28.359895833333333,67.6875,0.0009689904669974474,0.060327950831978415,0.07162897662380072
33184,325.0,-26.807291666666668,45.125,0.003668777473434577,0.0048549176241628016,0.06753311791789882
33185,325.0,-26.807291666666668,47.63194444444444,0.003251566632846674,0.011001405570186576,0.06754069384249216
33186,325.0,-26.807291666666668,50.138888888888886,0.0029072622798864416,0.017139554681425268,0.06754868263361714
33187,325.0,-26.807291666666668,52.645833333333336,0.002613504521828825,0.023268882672255378,0.06756017586002212
33188,325.0,-26.807291666666668,55.15277777777778,0.0023481233070324465,0.02939185511135871,0.06757718613848858
33189,325.0,-26.807291666666668,57.65972222222222,0.0020913560851724276,0.03551296801579962,0.06760099048346528
33190,325.0,-26.807291666666668,60.16666666666667,0.001824369722053485,0.04163877330702759,0.0676315968568964
33191,325.0,-26.807291666666668,62.673611111111114,0.0015275792208616092,0.047780378369446014,0.06766386953203267
33192,325.0,-26.807291666666668,65.18055555555556,0.0011787161731499631,0.05397692521662282,0.06767903114551273
33193,325.0,-26.807291666666668,67.6875,0.0007575068066013022,0.060267935898833426,0.06770299583572344
33194,325.0,-25.254687500000003,45.125,0.003480682417505995,0.004858957949756101,0.06372527822313578
33195,325.0,-25.254687500000003,47.63194444444444,0.0030805250800964804,0.011006912455705353,0.06373173666186864
33196,325.0,-25.254687500000003,50.138888888888886,0.0027394955752307886,0.017144034986638263,0.06373830003796331
33197,325.0,-25.254687500000003,52.645833333333336,0.002442030317463907,0.023271570783891297,0.06374758524340197
33198,325.0,-25.254687500000003,55.15277777777778,0.0021698735168206246,0.029392722225360223,0.06376060835377348
33199,325.0,-25.254687500000003,57.65972222222222,0.001905193814946971,0.03551261033956722,0.06377707039374356
33200,325.0,-25.254687500000003,60.16666666666667,0.0016307534778954732,0.04163877530155277,0.06379453021692702
33201,325.0,-25.254687500000003,62.673611111111114,0.0013292075402033293,0.047785987366245807,0.06380610226828924
33202,325.0,-25.254687500000003,65.18055555555556,0.000983420531606224,0.05397926397363,0.06381067835634746
33203,325.0,-25.254687500000003,67.6875,0.0005801560175658682,0.06021765158467768,0.0638290143202113
33204,325.0,-23.702083333333334,45.125,0.003266135592061244,0.004864084988081653,0.05991532673467498
33205,325.0,-23.702083333333334,47.63194444444444,0.002886028167818162,0.011013755087447438,0.059920069012003425
33206,325.0,-23.702083333333334,50.138888888888886,0.002554946256649785,0.01715010008232632,0.05992460873720936
33207,325.0,-23.702083333333334,52.645833333333336,0.0022609450807947015,0.02327606260808245,0.05993112832227006
33208,325.0,-23.702083333333334,55.15277777777778,0.0019887679300952758,0.029395864369549357,0.059939994369960524
33209,325.0,-23.702083333333334,57.65972222222222,0.0017226609183018883,0.035515344279812504,0.05994999916430379
33210,325.0,-23.702083333333334,60.16666666666667,0.0014473130420105406,0.0416429734805201,0.059958193077386084
33211,325.0,-23.702083333333334,62.673611111111114,0.0011480243542199978,0.04779155369966841,0.05996179944465678
33212,325.0,-23.702083333333334,65.18055555555556,0.000811568870245087,0.05397380096479143,0.05996514734630924
33213,325.0,-23.702083333333334,67.6875,0.00042862601522592625,0.06017763366170284,0.05998222128313939
33214,325.0,-22.149479166666666,45.125,0.0030301485561419943,0.00487108613659435,0.0561034672104587
33215,325.0,-22.149479166666666,47.63194444444444,0.002672109863521807,0.011022310309385198,0.05610610501505334
33216,325.0,-22.149479166666666,50.138888888888886,0.002355970077032073,0.017157892875691146,0.05610846492186139
33217,325.0,-22.149479166666666,52.645833333333336,0.0020715077317017432,0.023282278787275512,0.05611239101729327
33218,325.0,-22.149479166666666,55.15277777777778,0.0018053746174899008,0.029400808694604603,0.05611786097994885
33219,325.0,-22.149479166666666,57.65972222222222,0.001543672956140052,0.03551995181357016,0.05612337860455019
33220,325.0,-22.149479166666666,60.16666666666667,0.0012731225372965998,0.041647838048029615,0.05612694752486064
33221,325.0,-22.149479166666666,62.673611111111114,0.000981529180560274,0.04779393755429325,0.05612847896684689
33222,325.0,-22.149479166666666,65.18055555555556,0.0006586012638158275,0.0539635705989905,0.05613333799347589
33223,325.0,-22.149479166666666,67.6875,0.00029744138133472184,0.060144276913553354,0.05614990605519793
33224,325.0,-20.596875,45.125,0.002775898963463029,0.004880519919890232,0.052290129451261026
33225,325.0,-20.596875,47.63194444444444,0.0024415932422068884,0.011032868463902843,0.05229043019461628
33226,325.0,-20.596875,50.138888888888886,0.0021446398607915373,0.017167347595926537,0.05229075666637399
33227,325.0,-20.596875,52.645833333333336,0.0018750616395444882,0.02328981734618426,0.05229276978923345
33228,325.0,-20.596875,55.15277777777778,0.0016203687487211292,0.029406769511955047,0.0522961449319621
33229,325.0,-20.596875,57.65972222222222,0.0013681826241259026,0.03552495144122987,0.05229942219749263
33230,325.0,-20.596875,60.16666666666667,0.0011072072241727468,0.0416514693997385,0.05230150900788505
33231,325.0,-20.596875,62.673611111111114,0.0008275184432893107,0.04779280040374866,0.052303599201678
33232,325.0,-20.596875,65.18055555555556,0.0005211003837383506,0.05395054201084777,0.05231038674061441
33233,325.0,-20.596875,67.6875,0.0001827378231587157,0.06011488935101427,0.0523267997237963
33234,325.0,-19.044270833333336,45.125,0.0025051074648315863,0.00489277721984418,0.04847572946643051
33235,325.0,-19.044270833333336,47.63194444444444,0.002196235818249206,0.011045658338588189,0.04847357072559507
33236,325.0,-19.044270833333336,50.138888888888886,0.0019226766278938243,0.0171782267225833,0.04847228200544869
33237,325.0,-19.044270833333336,52.645833333333336,0.001673007386604778,0.023298070768847316,0.048473448224366125
33238,325.0,-19.044270833333336,55.15277777777778,0.0014345547082406202,0.029412852238972276,0.04847626650327866
33239,325.0,-19.044270833333336,57.65972222222222,0.0011962343574741382,0.0355292454329497,0.04847920211808448
33240,325.0,-19.044270833333336,60.16666666666667,0.0009487291613379869,0.041653085203016096,0.04848170557088437
33241,325.0,-19.044270833333336,62.673611111111114,0.0006841975078315136,0.04778859964839589,0.04848537858235441
33242,325.0,-19.044270833333336,65.18055555555556,0.00039648482458988824,0.053935756538906914,0.04849393964604221
33243,325.0,-19.044270833333336,67.6875,8.16575212287746e-05,0.06008765152370688,0.04851039549312879
33244,325.0,-17.491666666666667,45.125,0.002217959702138295,0.004908224207779515,0.04466046362016668
33245,325.0,-17.491666666666667,47.63194444444444,0.001936752121363324,0.011060857586462556,0.04465581259025126
33246,325.0,-17.491666666666667,50.138888888888886,0.0016915918897771527,0.01719008637935892,0.044653704160810354
33247,325.0,-17.491666666666667,52.645833333333336,0.0014669169661958394,0.02330627632029435,0.044655485251225244
33248,325.0,-17.491666666666667,55.15277777777778,0.0012489124811906431,0.02941823886320508,0.044659307691883414
33249,325.0,-17.491666666666667,57.65972222222222,0.0010280123260078076,0.035532151520481524,0.04466332265209423
33250,325.0,-17.491666666666667,60.16666666666667,0.0007970515376876562,0.04165249575171017,0.04466727481195868
33251,325.0,-17.491666666666667,62.673611111111114,0.0005501602125843855,0.047781901508661254,0.044672828723103485
33252,325.0,-17.491666666666667,65.18055555555556,0.0002827839001384694,0.053919737539992366,0.044682891699368614
33253,325.0,-17.491666666666667,67.6875,-7.964834108103991e-06,0.06006142128646181,0.04469951390554772
33254,325.0,-15.9390625,45.125,0.001912428412762755,0.004927489022183546,0.04084410069960699
33255,325.0,-15.9390625,47.63194444444444,0.001662717207894189,0.011078525508468325,0.040837033594747545
33256,325.0,-15.9390625,50.138888888888886,0.0014531461098724824,0.0172021246326838,0.04083568049641781
33257,325.0,-15.9390625,52.645833333333336,0.0012587884730403947,0.023313538408186132,0.04084002226472739
33258,325.0,-15.9390625,55.15277777777778,0.0010646314126911127,0.02942227176739598,0.04084628169906553
33259,325.0,-15.9390625,57.65972222222222,0.0008638505904707674,0.035533325440174686,0.04085225078631074
33260,325.0,-15.9390625,60.16666666666667,0.0006517388185329205,0.04164979116143031,0.04085811092157756
33261,325.0,-15.9390625,62.673611111111114,0.0004243237597553582,0.04777320561117236,0.040865500712437476
33262,325.0,-15.9390625,65.18055555555556,0.00017847720259825866,0.053902769685954144,0.040876790017384534
33263,325.0,-15.9390625,67.6875,-8.779974220474434e-05,0.06003552500532415,0.04089363143015829
33264,325.0,-14.386458333333334,45.125,0.0015819529430311336,0.004952029807256514,0.03702545176101501
33265,325.0,-14.386458333333334,47.63194444444444,0.0013726030692948854,0.011098246637150203,0.03701674631239742
33266,325.0,-14.386458333333334,50.138888888888886,0.001210629205324022,0.01721287511505002,0.03701921390144393
33267,325.0,-14.386458333333334,52.645833333333336,0.001051270641030374,0.023318907047720425,0.03702878336577404
33268,325.0,-14.386458333333334,55.15277777777778,0.0008830538877379624,0.02942458813038975,0.03703816882473989
33269,325.0,-14.386458333333334,57.65972222222222,0.0007042189695801522,0.035532668659088044,0.037046456419853664
33270,325.0,-14.386458333333334,60.16666666666667,0.0005125147443561963,0.04164520103643581,0.03705426669055795
33271,325.0,-14.386458333333334,62.673611111111114,0.0003058538515537099,0.04776293156718334,0.03706326767506345
33272,325.0,-14.386458333333334,65.18055555555556,8.237228628416637e-05,0.05388505078114417,0.03707551305320898
33273,325.0,-14.386458333333334,67.6875,-0.00015916137985828884,0.06000961580568771,0.03709255660686033
33274,325.0,-12.833854166666669,45.125,0.0012056218572270368,0.004986216997628562,0.03320323509024543
33275,325.0,-12.833854166666669,47.63194444444444,0.0010668872593582387,0.011117636863431965,0.03319281969326484
33276,325.0,-12.833854166666669,50.138888888888886,0.0009717981647781556,0.017219702012053528,0.033208602184596134
33277,325.0,-12.833854166666669,52.645833333333336,0.0008468324717065523,0.023322196243259503,0.03322348029713229
33278,325.0,-12.833854166666669,55.15277777777778,0.0007057674530572754,0.029425044804432147,0.03323596481002197
33279,325.0,-12.833854166666669,57.65972222222222,0.000549618773394988,0.03553031314944781,0.03324638686571418
33280,325.0,-12.833854166666669,60.16666666666667,0.0003792098177253945,0.041639025711320304,0.03325588461359091
