idx,polygon_idx,name,shear_weightabs,area,cx,cy,x0,y0,x1,y1,x2,y2,tau_x,tau_y
7588,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19416666666666668,-0.06875,0.19125,-0.0675,0.195625,-0.07125000000000001,0.195625,-0.0675,-106452.04058523476,5819.736436971153
7589,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.1985416666666667,-0.0725,0.195625,-0.07125000000000001,0.2,-0.075,0.2,-0.07125000000000001,-104211.50645851376,5416.956088478367
7590,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1985416666666667,-0.06875,0.195625,-0.0675,0.2,-0.07125000000000001,0.2,-0.0675,-104416.9378696823,5580.066457266609
7591,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.19708333333333336,-0.07,0.195625,-0.07125000000000001,0.2,-0.07125000000000001,0.195625,-0.0675,-104211.50645851376,5819.736436971153
7592,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19416666666666668,-0.06125,0.19125,-0.06,0.195625,-0.06375,0.195625,-0.06,-106972.85908061049,6008.08486596526
7593,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1985416666666667,-0.065,0.195625,-0.06375,0.2,-0.0675,0.2,-0.06375,-104628.26009508844,5693.815144945247
7594,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1985416666666667,-0.06125,0.195625,-0.06,0.2,-0.06375,0.2,-0.06,-104843.42015310688,5757.06479827532
7595,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.19708333333333336,-0.0625,0.195625,-0.06375,0.2,-0.06375,0.195625,-0.06,-104628.26009508844,6008.08486596526
7596,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19270833333333334,-0.06625,0.19125,-0.0675,0.195625,-0.0675,0.19125,-0.06375,-106452.04058523476,6241.309944963704
7597,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.19708333333333336,-0.06625,0.195625,-0.0675,0.2,-0.0675,0.195625,-0.06375,-104416.9378696823,5940.3577412506565
7598,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19270833333333334,-0.0625,0.19125,-0.06375,0.195625,-0.06375,0.19125,-0.06,-106709.99961698956,6314.754240194957
7599,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19416666666666668,-0.065,0.195625,-0.0675,0.195625,-0.06375,0.19125,-0.06375,-106709.99961698956,5940.3577412506565
7600,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.18395833333333333,-0.07375,0.1825,-0.075,0.186875,-0.075,0.1825,-0.07125000000000001,-109797.31798605714,6656.823453900094
7601,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.18833333333333335,-0.07375,0.186875,-0.075,0.19125,-0.075,0.186875,-0.07125000000000001,-107889.40714011993,6263.64596294146
7602,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.07,0.1825,-0.07125000000000001,0.186875,-0.07125000000000001,0.1825,-0.0675,-110134.32726401868,6870.367464060585
7603,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.18541666666666667,-0.0725,0.186875,-0.075,0.186875,-0.07125000000000001,0.1825,-0.07125000000000001,-110134.32726401868,6263.64596294146
7604,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.19270833333333334,-0.07375,0.19125,-0.075,0.195625,-0.075,0.19125,-0.07125000000000001,-105960.51889983565,5928.548424521461
7605,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.19708333333333336,-0.07375,0.195625,-0.075,0.2,-0.075,0.195625,-0.07125000000000001,-104013.91731418669,5647.4767568502575
7606,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19270833333333334,-0.07,0.19125,-0.07125000000000001,0.195625,-0.07125000000000001,0.19125,-0.0675,-106201.43747212148,6112.106735598917
7607,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.19416666666666668,-0.0725,0.195625,-0.075,0.195625,-0.07125000000000001,0.19125,-0.07125000000000001,-106201.43747212148,5647.476756855535
7608,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.06625,0.1825,-0.0675,0.186875,-0.0675,0.1825,-0.06375,-110485.32070264034,7022.71709820535
7609,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18833333333333335,-0.06625,0.186875,-0.0675,0.19125,-0.0675,0.186875,-0.06375,-108475.57793026077,6600.570978044222
7610,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.0625,0.1825,-0.06375,0.186875,-0.06375,0.1825,-0.06,-110847.16023420326,7112.0569470546525
7611,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18541666666666667,-0.065,0.186875,-0.0675,0.186875,-0.06375,0.1825,-0.06375,-110847.16023420326,6600.570978044222
7612,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.18979166666666666,-0.0725,0.19125,-0.075,0.19125,-0.07125000000000001,0.186875,-0.07125000000000001,-108176.63360162204,5928.548424521461
7613,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18979166666666666,-0.06875,0.19125,-0.07125000000000001,0.19125,-0.0675,0.186875,-0.0675,-108475.57793026077,6112.106735598917
7614,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18541666666666667,-0.06875,0.186875,-0.07125000000000001,0.186875,-0.0675,0.1825,-0.0675,-110485.32070264034,6460.875119008124
7615,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18833333333333335,-0.07,0.19125,-0.07125000000000001,0.186875,-0.0675,0.186875,-0.07125000000000001,-108176.63360162204,6460.875119008124
7616,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.08875,0.165,-0.09,0.169375,-0.09,0.165,-0.08625,-115165.30215760632,6930.023492422886
7617,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1708333333333333,-0.08875,0.169375,-0.09,0.17375000000000002,-0.09,0.169375,-0.08625,-113611.96163527793,6423.7275250209495
7618,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.085,0.165,-0.08625,0.169375,-0.08625,0.165,-0.08249999999999999,-115599.27012966512,7526.427762460585
7619,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.1679166666666667,-0.08749999999999998,0.169375,-0.09,0.169375,-0.08625,0.165,-0.08625,-115599.27012966512,6423.7275250209495
7620,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17520833333333333,-0.08875,0.17375000000000002,-0.09,0.178125,-0.09,0.17375000000000002,-0.08625,-112003.08189134239,5975.896007635942
7621,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17958333333333332,-0.08875,0.178125,-0.09,0.1825,-0.09,0.178125,-0.08625,-110345.24232441063,5582.338321169838
7622,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17520833333333333,-0.085,0.17375000000000002,-0.08625,0.178125,-0.08625,0.17375000000000002,-0.08249999999999999,-112340.41705116972,6479.919158673535
7623,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17666666666666667,-0.08749999999999998,0.178125,-0.09,0.178125,-0.08625,0.17375000000000002,-0.08625,-112340.41705116972,5582.338321169838
7624,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.08124999999999999,0.165,-0.08249999999999999,0.169375,-0.08249999999999999,0.165,-0.07874999999999999,-116075.39767075548,8058.758803507624
7625,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1708333333333333,-0.08124999999999999,0.169375,-0.08249999999999999,0.17375000000000002,-0.08249999999999999,0.169375,-0.07874999999999999,-114416.69705518615,7457.888785337719
7626,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.16645833333333335,-0.0775,0.165,-0.07874999999999999,0.169375,-0.07874999999999999,0.165,-0.075,-116590.4291148996,8522.331149657879
7627,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.1679166666666667,-0.07999999999999999,0.169375,-0.08249999999999999,0.169375,-0.07874999999999999,0.165,-0.07874999999999999,-116590.4291148996,7457.888785337719
7628,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.17229166666666665,-0.08749999999999998,0.17375000000000002,-0.09,0.17375000000000002,-0.08625,0.169375,-0.08625,-113995.81722160491,5975.896007630664
7629,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.17229166666666665,-0.08374999999999999,0.17375000000000002,-0.08625,0.17375000000000002,-0.08249999999999999,0.169375,-0.08249999999999999,-114416.69705518615,6479.919158678813
7630,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.1679166666666667,-0.08374999999999999,0.169375,-0.08625,0.169375,-0.08249999999999999,0.165,-0.08249999999999999,-116075.39767075548,6970.945631185858
7631,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1708333333333333,-0.085,0.17375000000000002,-0.08625,0.169375,-0.08249999999999999,0.169375,-0.08625,-113995.81722160491,6970.945631185858
7632,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.08875,0.1825,-0.09,0.186875,-0.09,0.1825,-0.08625,-108644.41256267144,5239.18556437331
7633,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18833333333333335,-0.08875,0.186875,-0.09,0.19125,-0.09,0.186875,-0.08625,-106906.04735093254,4942.878693172708
7634,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.085,0.1825,-0.08625,0.186875,-0.08625,0.1825,-0.08249999999999999,-108898.38988083508,5672.514219755928
7635,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18541666666666667,-0.08749999999999998,0.186875,-0.09,0.186875,-0.08625,0.1825,-0.08625,-108898.38988083508,4942.878693172708
7636,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19270833333333334,-0.08875,0.19125,-0.09,0.195625,-0.09,0.19125,-0.08625,-105135.21310846633,4690.156163152618
7637,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.19708333333333336,-0.08875,0.195625,-0.09,0.2,-0.09,0.195625,-0.08625,-103336.73962128225,4478.06573758057
7638,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19270833333333334,-0.085,0.19125,-0.08625,0.195625,-0.08625,0.19125,-0.08249999999999999,-105317.00490181832,5070.708744354236
7639,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.19416666666666668,-0.08749999999999998,0.195625,-0.09,0.195625,-0.08625,0.19125,-0.08625,-105317.00490181832,4478.065737575293
7640,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18395833333333333,-0.08124999999999999,0.1825,-0.08249999999999999,0.186875,-0.08249999999999999,0.1825,-0.07874999999999999,-109176.74925879668,6055.231240550677
7641,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18833333333333335,-0.08124999999999999,0.186875,-0.08249999999999999,0.19125,-0.08249999999999999,0.186875,-0.07874999999999999,-107360.14054904072,5704.680050080642
7642,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.18395833333333333,-0.0775,0.1825,-0.07874999999999999,0.186875,-0.07874999999999999,0.1825,-0.075,-109477.2217077793,6384.271705155882
7643,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18541666666666667,-0.07999999999999999,0.186875,-0.08249999999999999,0.186875,-0.07874999999999999,0.1825,-0.07874999999999999,-109477.2217077793,5704.680050075365
7644,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18979166666666666,-0.08749999999999998,0.19125,-0.09,0.19125,-0.08625,0.186875,-0.08625,-107122.66666237607,4690.156163152618
7645,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18979166666666666,-0.08374999999999999,0.19125,-0.08625,0.19125,-0.08249999999999999,0.186875,-0.08249999999999999,-107360.14054904072,5070.708744354236
7646,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.18541666666666667,-0.08374999999999999,0.186875,-0.08625,0.186875,-0.08249999999999999,0.1825,-0.08249999999999999,-109176.74925879668,5347.761612134054
7647,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18833333333333335,-0.085,0.19125,-0.08625,0.186875,-0.08249999999999999,0.186875,-0.08625,-107122.66666237607,5347.761612134054
7648,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.16645833333333335,-0.07375,0.165,-0.075,0.169375,-0.075,0.165,-0.07125000000000001,-117140.6845918065,8912.705707013607
7649,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.1708333333333333,-0.07375,0.169375,-0.075,0.17375000000000002,-0.075,0.169375,-0.07125000000000001,-115357.1196251465,8234.44344574834
7650,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.07,0.165,-0.07125000000000001,0.169375,-0.07125000000000001,0.165,-0.0675,-117722.05224431431,9225.743141242925
7651,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.1679166666666667,-0.0725,0.169375,-0.075,0.169375,-0.07125000000000001,0.165,-0.07125000000000001,-117722.05224431431,8234.44344574834
7652,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17520833333333333,-0.07375,0.17375000000000002,-0.075,0.178125,-0.075,0.17375000000000002,-0.07125000000000001,-113535.418703688,7636.637629741493
7653,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17958333333333332,-0.07375,0.178125,-0.075,0.1825,-0.075,0.178125,-0.07125000000000001,-111680.65521217822,7112.73178528032
7654,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17520833333333333,-0.07,0.17375000000000002,-0.07125000000000001,0.178125,-0.07125000000000001,0.17375000000000002,-0.0675,-113984.48085609234,7892.144326546229
7655,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17666666666666667,-0.0725,0.178125,-0.075,0.178125,-0.07125000000000001,0.17375000000000002,-0.07125000000000001,-113984.48085609234,7112.73178528032
7656,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.06625,0.165,-0.0675,0.169375,-0.0675,0.165,-0.06375,-118329.98365137758,9457.664377083693
7657,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1708333333333333,-0.06625,0.169375,-0.0675,0.17375000000000002,-0.0675,0.169375,-0.06375,-116404.67790153965,8723.235203966498
7658,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.16645833333333335,-0.0625,0.165,-0.06375,0.169375,-0.06375,0.165,-0.06,-118959.49437119006,9605.117792655405
7659,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.1679166666666667,-0.065,0.169375,-0.0675,0.169375,-0.06375,0.165,-0.06375,-118959.49437119006,8723.235203966498
7660,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.17229166666666665,-0.0725,0.17375000000000002,-0.075,0.17375000000000002,-0.07125000000000001,0.169375,-0.07125000000000001,-115869.52461028844,7636.6376297467705
7661,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.17229166666666665,-0.06875,0.17375000000000002,-0.07125000000000001,0.17375000000000002,-0.0675,0.169375,-0.0675,-116404.67790153965,7892.144326551507
7662,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.1679166666666667,-0.06875,0.169375,-0.07125000000000001,0.169375,-0.0675,0.165,-0.0675,-118329.98365137758,8516.489832999807
7663,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.1708333333333333,-0.07,0.17375000000000002,-0.07125000000000001,0.169375,-0.0675,0.169375,-0.07125000000000001,-115869.52461028844,8516.489833005084
7664,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18104166666666666,-0.08749999999999998,0.1825,-0.09,0.1825,-0.08625,0.178125,-0.08625,-110639.37325881142,5239.185564368032
7665,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18104166666666666,-0.08374999999999999,0.1825,-0.08625,0.1825,-0.08249999999999999,0.178125,-0.08249999999999999,-110961.70647390529,5672.514219755928
7666,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17666666666666667,-0.08374999999999999,0.178125,-0.08625,0.178125,-0.08249999999999999,0.17375000000000002,-0.08249999999999999,-112710.1452122902,6048.569637367192
7667,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17958333333333332,-0.085,0.1825,-0.08625,0.178125,-0.08249999999999999,0.178125,-0.08625,-110639.37325881142,6048.569637367192
7668,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.18104166666666666,-0.07999999999999999,0.1825,-0.08249999999999999,0.1825,-0.07874999999999999,0.178125,-0.07874999999999999,-111309.72850197586,6055.231240555955
7669,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.18104166666666666,-0.07625,0.1825,-0.07874999999999999,0.1825,-0.075,0.178125,-0.075,-111680.65521217822,6384.271705155882
7670,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17666666666666667,-0.07625,0.178125,-0.07874999999999999,0.178125,-0.075,0.17375000000000002,-0.075,-113535.418703688,6817.019533727939
7671,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17958333333333332,-0.0775,0.1825,-0.07874999999999999,0.178125,-0.075,0.178125,-0.07874999999999999,-111309.72850197586,6817.019533727939
7672,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000004e-06,0.17229166666666665,-0.07999999999999999,0.17375000000000002,-0.08249999999999999,0.17375000000000002,-0.07874999999999999,0.169375,-0.07874999999999999,-114871.59180416509,6927.178244860533
7673,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.17229166666666665,-0.07625,0.17375000000000002,-0.07874999999999999,0.17375000000000002,-0.075,0.169375,-0.075,-115357.1196251465,7313.917302128549
7674,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.1679166666666667,-0.07625,0.169375,-0.07874999999999999,0.169375,-0.075,0.165,-0.075,-117140.6845918065,7880.366426605111
7675,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312500000001e-06,0.1708333333333333,-0.0775,0.17375000000000002,-0.07874999999999999,0.169375,-0.075,0.169375,-0.07874999999999999,-114871.59180416509,7880.366426605111
7676,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17958333333333332,-0.08124999999999999,0.1825,-0.08249999999999999,0.178125,-0.07874999999999999,0.178125,-0.08249999999999999,-110961.70647390529,6461.256939968094
7677,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999959e-06,0.17520833333333333,-0.0775,0.178125,-0.07874999999999999,0.17375000000000002,-0.075,0.17375000000000002,-0.07874999999999999,-113109.50633077169,7313.9173021338265
7678,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17520833333333333,-0.08124999999999999,0.178125,-0.08249999999999999,0.17375000000000002,-0.07874999999999999,0.17375000000000002,-0.08249999999999999,-112710.1452122902,6927.1782448658105
7679,2,flange_bottom:flange_bottom,0.3541666666666667,8.20312499999999e-06,0.17666666666666667,-0.07999999999999999,0.178125,-0.07874999999999999,0.17375000000000002,-0.07874999999999999,0.178125,-0.08249999999999999,-113109.50633077169,6461.256939968094
7680,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.13291666666666668,-0.00125,0.13,0.0,0.13437500000000002,-0.00375,0.13437500000000002,0.0,-156505.92629073095,1117.3230164262156
7681,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1372916666666667,-0.005,0.13437500000000002,-0.00375,0.13875,-0.0075,0.13875,-0.00375,-151901.1934020656,2946.1224523164956
7682,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1372916666666667,-0.00125,0.13437500000000002,0.0,0.13875,-0.00375,0.13875,0.0,-152010.78779660724,989.4628894627094
7683,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.13583333333333336,-0.0025,0.13437500000000002,-0.00375,0.13875,-0.00375,0.13437500000000002,0.0,-151901.1934020656,1117.3230164262156
7684,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.14166666666666666,-0.008749999999999999,0.13875,-0.0075,0.143125,-0.01125,0.143125,-0.0075,-147440.8158070107,4315.430858320246
7685,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14604166666666668,-0.012499999999999999,0.143125,-0.01125,0.14750000000000002,-0.015,0.14750000000000002,-0.01125,-143156.70519413863,5312.936736758488
7686,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14604166666666668,-0.008749999999999999,0.143125,-0.0075,0.14750000000000002,-0.01125,0.14750000000000002,-0.0075,-143548.58897158908,3858.233117962256
7687,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14458333333333334,-0.01,0.143125,-0.01125,0.14750000000000002,-0.01125,0.143125,-0.0075,-143156.70519413863,4315.430858320246
7688,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.14166666666666666,-0.00125,0.13875,0.0,0.143125,-0.00375,0.143125,0.0,-147812.43645076518,880.4880588163312
7689,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14604166666666668,-0.005,0.143125,-0.00375,0.14750000000000002,-0.0075,0.14750000000000002,-0.00375,-143786.85473858006,2343.563137091386
7690,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14604166666666668,-0.00125,0.143125,0.0,0.14750000000000002,-0.00375,0.14750000000000002,0.0,-143866.80656176992,787.2109317667782
7691,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14458333333333334,-0.0025,0.143125,-0.00375,0.14750000000000002,-0.00375,0.143125,0.0,-143786.85473858006,880.4880588163312
7692,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.14020833333333335,-0.0062499999999999995,0.13875,-0.0075,0.143125,-0.0075,0.13875,-0.00375,-147440.8158070107,2946.1224523164956
7693,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.14458333333333334,-0.0062499999999999995,0.143125,-0.0075,0.14750000000000002,-0.0075,0.143125,-0.00375,-143548.58897158908,2621.539865246664
7694,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.14020833333333335,-0.0025,0.13875,-0.00375,0.143125,-0.00375,0.13875,0.0,-147719.02945307054,989.4628894627094
7695,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1416666666666667,-0.005,0.143125,-0.0075,0.143125,-0.00375,0.13875,-0.00375,-147719.02945307054,2621.539865246664
7696,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15041666666666667,-0.01625,0.14750000000000002,-0.015,0.151875,-0.01875,0.151875,-0.015,-139063.72245028368,6012.636003342457
7697,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15479166666666666,-0.02,0.151875,-0.01875,0.15625,-0.0225,0.15625,-0.01875,-135165.5509859805,6476.134562376266
7698,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15479166666666666,-0.01625,0.151875,-0.015,0.15625,-0.01875,0.15625,-0.015,-135667.6918674813,5426.804974925704
7699,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15333333333333332,-0.017499999999999998,0.151875,-0.01875,0.15625,-0.01875,0.151875,-0.015,-135165.5509859805,6012.636003342457
7700,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.15916666666666668,-0.023750000000000004,0.15625,-0.0225,0.16062500000000002,-0.02625,0.16062500000000002,-0.0225,-131458.7987940178,6754.271154059718
7701,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1635416666666667,-0.027499999999999997,0.16062500000000002,-0.02625,0.165,-0.03,0.165,-0.02625,-127935.79010743152,6888.735301077987
7702,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1635416666666667,-0.023750000000000004,0.16062500000000002,-0.0225,0.165,-0.02625,0.165,-0.0225,-128448.58290355839,6156.012891913454
7703,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.16208333333333336,-0.024999999999999998,0.16062500000000002,-0.02625,0.165,-0.02625,0.16062500000000002,-0.0225,-127935.79010743152,6754.271154059718
7704,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.15916666666666668,-0.01625,0.15625,-0.015,0.16062500000000002,-0.01875,0.16062500000000002,-0.015,-132409.66340539482,4920.203772800043
7705,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1635416666666667,-0.02,0.16062500000000002,-0.01875,0.165,-0.0225,0.165,-0.01875,-128895.92638916988,5351.492984687289
7706,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.1635416666666667,-0.01625,0.16062500000000002,-0.015,0.165,-0.01875,0.165,-0.015,-129271.37718396386,4482.177845534248
7707,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.16208333333333336,-0.017499999999999998,0.16062500000000002,-0.01875,0.165,-0.01875,0.16062500000000002,-0.015,-128895.92638916988,4920.203772800043
7708,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.15770833333333334,-0.02125,0.15625,-0.0225,0.16062500000000002,-0.0225,0.15625,-0.01875,-131458.7987940178,6476.134562376266
7709,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.16208333333333336,-0.02125,0.16062500000000002,-0.0225,0.165,-0.0225,0.16062500000000002,-0.01875,-128448.58290355839,5873.393717892779
7710,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.15770833333333334,-0.017499999999999998,0.15625,-0.01875,0.16062500000000002,-0.01875,0.15625,-0.015,-131975.43380357357,5426.804974925704
7711,2,flange_bottom:flange_bottom,0.3541666666666667,8.203125000000033e-06,0.15916666666666668,-0.02,0.16062500000000002,-0.0225,0.16062500000000002,-0.01875,0.15625,-0.01875,-131975.43380357357,5873.393717892779
7712,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15041666666666667,-0.00125,0.14750000000000002,0.0,0.151875,-0.00375,0.151875,0.0,-140137.27015453763,707.1071195192635
7713,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15479166666666666,-0.005,0.151875,-0.00375,0.15625,-0.0075,0.15625,-0.00375,-136533.98963097887,1899.0814073355868
7714,2,flange_bottom:flange_bottom,0.3541666666666667,8.203124999999981e-06,0.15479166666666666,-0.00125,0.151875,0.0,0.15625,-0.00375,0.15625,0.0,-136593.08949458477,638.1572786448523
