element_tag,polygon_idx,polygon_name,container_idx,material_tag,weightabs,shear_weightabs,poisson,i,j,k,x,y,z,area,x0,x1,y0,y1,sigma_xx_3d,sigma_yy_3d,sigma_zz_3d,tau_xy_3d,tau_yz_3d,tau_zx_3d
6817,1,web:web,,90,0.85,0.3541666666666667,0.2,8,10,22,-0.045,0.17225000000000001,3.0,0.0007949999999999998,-0.06,-0.03,0.159,0.1855,-54.88850195048144,26714.782657311356,-1290457.5432914807,-4808.612253894409,281522.386699494,-320.1947652036324
6818,1,web:web,,90,0.85,0.3541666666666667,0.2,9,10,22,-0.015,0.17225000000000001,3.0,0.0007949999999999998,-0.03,0.0,0.159,0.1855,-79.50951153680217,43506.74704859883,-1317959.4620913782,-10568.77597913891,359010.14322393516,-769.6476968247443
6819,1,web:web,,90,0.85,0.3541666666666667,0.2,10,10,22,0.015,0.17225000000000001,3.0,0.0007949999999999998,0.0,0.03,0.159,0.1855,-85.85458407440456,60277.304608627106,-1345434.1272037465,-10546.107076714437,436854.3715590804,-773.1487754362946
6820,1,web:web,,90,0.85,0.3541666666666667,0.2,11,10,22,0.045,0.17225000000000001,3.0,0.0007949999999999998,0.03,0.06,0.159,0.1855,-54.925687908311374,77050.09227927483,-1372897.0705432524,-4790.0739650428295,514760.7346902813,-323.12030987255275
6821,1,web:web,,90,0.85,0.3541666666666667,0.2,8,11,22,-0.045,0.19874999999999998,3.0,0.0007949999999999998,-0.06,-0.03,0.1855,0.212,-33.288238808192546,39181.33642532895,-1088957.4153688964,-4803.0039219086375,288504.0572685736,-182.4001737665385
6822,1,web:web,,90,0.85,0.3541666666666667,0.2,9,11,22,-0.015,0.19874999999999998,3.0,0.0007949999999999998,-0.03,0.0,0.1855,0.212,-41.513696628739126,51943.004272675345,-1118407.253904922,-10571.172949080667,365778.38377311704,-432.140198379755
6823,1,web:web,,90,0.85,0.3541666666666667,0.2,10,11,22,0.015,0.19874999999999998,3.0,0.0007949999999999998,0.0,0.03,0.1855,0.212,-42.0990264545253,64701.502994478506,-1147835.3874566688,-10572.97446745634,443321.22470855527,-432.8607424000899
6824,1,web:web,,90,0.85,0.3541666666666667,0.2,11,11,22,0.045,0.19874999999999998,3.0,0.0007949999999999998,0.03,0.06,0.1855,0.212,-40.45603309368016,77470.0340145611,-1177257.0778300818,-4808.349555328488,521009.87905075774,-182.82124191274247
6825,1,web:web,,90,0.85,0.3541666666666667,0.2,8,12,22,-0.045,0.22525,3.0,0.0007949999999999998,-0.06,-0.03,0.212,0.2385,-24.019704340258613,51724.80208572227,-887593.8706680514,-4807.391226738691,294663.26727701107,-122.97032807208598
6826,1,web:web,,90,0.85,0.3541666666666667,0.2,9,12,22,-0.015,0.22525,3.0,0.0007949999999999998,-0.03,0.0,0.212,0.2385,-24.46744417800801,60466.13871682223,-918987.4840082296,-10580.730912968516,371817.6012033547,-285.27109288113815
6827,1,web:web,,90,0.85,0.3541666666666667,0.2,10,12,22,0.015,0.22525,3.0,0.0007949999999999998,0.0,0.03,0.212,0.2385,-26.795106977864634,69201.84417678168,-950366.9362689822,-10585.413637210926,449198.67747129936,-285.45364421606064
6828,1,web:web,,90,0.85,0.3541666666666667,0.2,11,12,22,0.045,0.22525,3.0,0.0007949999999999998,0.03,0.06,0.212,0.2385,-29.475393996341154,77943.50433524072,-981742.9202575021,-4813.777480088174,526766.4681070404,-123.01262264202039
6829,1,web:web,,90,0.85,0.3541666666666667,0.2,8,13,22,-0.045,0.25175000000000003,3.0,0.0007950000000000007,-0.06,-0.03,0.2385,0.265,-16.35556314783753,64334.225036743825,-686329.4662863894,-4813.13531116893,300094.0379328318,-101.52559602633119
6830,1,web:web,,90,0.85,0.3541666666666667,0.2,9,13,22,-0.015,0.25175000000000003,3.0,0.0007950000000000007,-0.03,0.0,0.2385,0.265,-16.884076392190764,69048.81589624853,-719668.1050217111,-10591.014188607534,377167.99881194223,-230.3128918160995
6831,1,web:web,,90,0.85,0.3541666666666667,0.2,10,13,22,0.015,0.25175000000000003,3.0,0.0007950000000000007,0.0,0.03,0.2385,0.265,-18.732581011136062,73756.08765021546,-752997.0472260508,-10593.74529741953,454448.8183290648,-230.37389089291295
6832,1,web:web,,90,0.85,0.3541666666666667,0.2,11,13,22,0.045,0.25175000000000003,3.0,0.0007950000000000007,0.03,0.06,0.2385,0.265,-22.32289663006668,78465.91854147133,-786326.0069161444,-4816.405265266697,531935.9365552913,-101.52928273628156
6833,1,web:web,,90,0.85,0.3541666666666667,0.2,8,14,22,-0.045,0.27825,3.0,0.000794999999999999,-0.06,-0.03,0.265,0.2915,-9.434376229386544,76992.73604551436,-485131.6070336266,-4818.102227735023,304841.98062782985,-98.06449659479162
6834,1,web:web,,90,0.85,0.3541666666666667,0.2,9,14,22,-0.015,0.27825,3.0,0.000794999999999999,-0.03,0.0,0.265,0.2915,-10.469678196604946,77673.25462992844,-520416.3340826569,-10600.411619553965,381849.0534863441,-218.78750718260807
6835,1,web:web,,90,0.85,0.3541666666666667,0.2,10,14,22,0.015,0.27825,3.0,0.000794999999999999,0.0,0.03,0.265,0.2915,-12.448143071611412,78347.29755177928,-555694.937821688,-10601.348630274337,459053.8090691231,-218.81060401101908
6836,1,web:web,,90,0.85,0.3541666666666667,0.2,11,14,22,0.045,0.27825,3.0,0.000794999999999999,0.03,0.06,0.265,0.2915,-15.254247132921591,79024.14457089678,-590976.2721532653,-4819.116581700742,536473.8260050751,-98.07244899806878
6837,1,web:web,,90,0.85,0.3541666666666667,0.2,8,15,22,-0.045,0.30474999999999997,3.0,0.0007950000000000007,-0.06,-0.03,0.2915,0.318,-2.277180307028175,89682.79597593803,-283968.87131386413,-4822.353785862526,308928.54606864974,-102.43698091122012
6838,1,web:web,,90,0.85,0.3541666666666667,0.2,9,15,22,-0.015,0.30474999999999997,3.0,0.0007950000000000007,-0.03,0.0,0.2915,0.318,-3.756076994461182,86323.3363237172,-321200.93546710646,-10608.999882864457,385870.1232355299,-226.17168025299907
6839,1,web:web,,90,0.85,0.3541666666666667,0.2,10,15,22,0.015,0.30474999999999997,3.0,0.0007950000000000007,0.0,0.03,0.2915,0.318,-5.6875599124032306,82960.20380616642,-358429.86353626585,-10608.926392232379,463005.83556478284,-226.1787936401864
6840,1,web:web,,90,0.85,0.3541666666666667,0.2,11,15,22,0.045,0.30474999999999997,3.0,0.0007950000000000007,0.03,0.06,0.2915,0.318,-8.113812868497916,79602.25899008443,-395664.0936830032,-4822.198614940047,540360.1504330232,-102.44980251044035
6841,1,web:web,,90,0.85,0.3541666666666667,0.2,8,16,22,-0.045,0.33125,3.0,0.000794999999999999,-0.06,-0.03,0.318,0.3445,4.9765501205502005,102387.25773046011,-82810.32960103825,-4826.25006681184,312362.49248938204,-108.82843960138659
6842,1,web:web,,90,0.85,0.3541666666666667,0.2,9,16,22,-0.015,0.33125,3.0,0.000794999999999999,-0.03,0.0,0.318,0.3445,3.33758631679666,94983.14368693676,-121991.03277064467,-10617.072931230068,389235.35417690565,-238.4320541061461
6843,1,web:web,,90,0.85,0.3541666666666667,0.2,10,16,22,0.015,0.33125,3.0,0.000794999999999999,0.0,0.03,0.318,0.3445,1.392596305862753,87579.24881596761,-161171.42170440324,-10616.439731982848,466302.4929395287,-238.4304465285192
6844,1,web:web,,90,0.85,0.3541666666666667,0.2,11,16,22,0.045,0.33125,3.0,0.000794999999999999,0.03,0.06,0.318,0.3445,-0.808236078984919,80184.08582075653,-200359.48690592498,-4825.397584877908,543587.8807286497,-108.8431768467029
6845,1,web:web,,90,0.85,0.3541666666666667,0.2,8,17,22,-0.045,0.35775,3.0,0.0007950000000000007,-0.06,-0.03,0.3445,0.371,12.085644359809521,115089.17816348851,118374.91741938746,-4829.750175530712,315144.2640465889,-112.56677873246372
6846,1,web:web,,90,0.85,0.3541666666666667,0.2,9,17,22,-0.015,0.35775,3.0,0.0007950000000000007,-0.03,0.0,0.3445,0.371,9.799544557412446,103636.5905336509,77243.96832846645,-10624.484471529722,391945.4993694102,-244.2880816695591
6847,1,web:web,,90,0.85,0.3541666666666667,0.2,10,17,22,0.015,0.35775,3.0,0.0007950000000000007,0.0,0.03,0.3445,0.371,7.908230063403607,92188.74464157369,36110.61943999947,-10623.890419259667,468944.9533134252,-244.27189236382645
6848,1,web:web,,90,0.85,0.3541666666666667,0.2,11,17,22,0.045,0.35775,3.0,0.0007950000000000007,0.03,0.06,0.3445,0.371,6.274262908849778,80753.53798133942,-5032.523730002962,-4828.694279534122,546158.5069212529,-112.57308271030585
6849,1,web:web,,90,0.85,0.3541666666666667,0.2,8,18,22,-0.045,0.38425,3.0,0.000794999999999999,-0.06,-0.03,0.371,0.39749999999999996,18.202996447696933,127770.7541528928,319617.7711949436,-4831.807751146456,317265.7624740092,-107.55183544568717
6850,1,web:web,,90,0.85,0.3541666666666667,0.2,9,18,22,-0.015,0.38425,3.0,0.000794999999999999,-0.03,0.0,0.371,0.39749999999999996,13.645359294096124,112268.11179376603,276534.69606712606,-10630.087262863915,393997.8160584582,-228.98862783114117
6851,1,web:web,,90,0.85,0.3541666666666667,0.2,10,18,22,0.015,0.38425,3.0,0.000794999999999999,0.0,0.03,0.371,0.39749999999999996,11.593862500667456,96773.65837914683,233446.2288901409,-10631.8036756441,470938.0608185803,-228.9161416857193
6852,1,web:web,,90,0.85,0.3541666666666667,0.2,11,18,22,0.045,0.38425,3.0,0.000794999999999999,0.03,0.06,0.371,0.39749999999999996,12.565339734268491,81294.22748809133,190346.33808138326,-4832.876834673187,548082.2883833585,-107.50348486627142
6853,1,web:web,,90,0.85,0.3541666666666667,0.2,8,19,22,-0.045,0.41074999999999995,3.0,0.0007950000000000007,-0.06,-0.03,0.39749999999999996,0.424,22.616595495608635,140411.3599460263,520949.36878766667,-4829.421108501653,318705.3595809974,-82.9050792704026
6854,1,web:web,,90,0.85,0.3541666666666667,0.2,9,19,22,-0.015,0.41074999999999995,3.0,0.0007950000000000007,-0.03,0.0,0.39749999999999996,0.424,10.92142919584876,120863.9149565282,475912.05759628845,-10630.972286589444,395383.95766275935,-166.1783356362333
6855,1,web:web,,90,0.85,0.3541666666666667,0.2,10,19,22,0.015,0.41074999999999995,3.0,0.0007950000000000007,0.0,0.03,0.39749999999999996,0.424,9.455821445648326,101321.53647192984,430865.41824691725,-10641.670599137744,472292.38030405284,-165.89605012411874
6856,1,web:web,,90,0.85,0.3541666666666667,0.2,11,19,22,0.045,0.41074999999999995,3.0,0.0007950000000000007,0.03,0.06,0.39749999999999996,0.424,16.354108788189478,81788.24360539466,385805.3196819423,-4840.32828971992,549383.29834898,-82.63246508377294
6857,1,web:web,,90,0.85,0.3541666666666667,0.2,8,20,22,-0.045,0.43725,3.0,0.0007950000000000007,-0.06,-0.03,0.424,0.4505,22.883377403341,152984.30541046805,722400.9842434495,-4817.210274659097,319415.4319295436,-17.034101069594424
6858,1,web:web,,90,0.85,0.3541666666666667,0.2,9,20,22,-0.015,0.43725,3.0,0.0007950000000000007,-0.03,0.0,0.424,0.4505,1.8571603310992941,129414.37067426372,675409.3446426641,-10622.29143964251,396084.6684781201,-3.4075692550589642
6859,1,web:web,,90,0.85,0.3541666666666667,0.2,10,20,22,0.015,0.43725,3.0,0.0007950000000000007,0.0,0.03,0.424,0.4505,-1.7299981225805823,105824.4478680886,628398.3690703805,-10655.306104466319,473029.3021494678,-2.360135763262709
6860,1,web:web,,90,0.85,0.3541666666666667,0.2,11,20,22,0.045,0.43725,3.0,0.0007950000000000007,0.03,0.06,0.424,0.4505,18.728104103705846,82215.07772771675,581370.986767271,-4855.151738012831,550112.1015453413,-15.933181732272109
6861,1,web:web,,90,0.85,0.3541666666666667,0.2,8,21,22,-0.045,0.46375,3.0,0.000794999999999999,-0.06,-0.03,0.4505,0.477,30.317989925999427,165456.84530662667,924008.9085878213,-4791.7101917813225,319295.8226225066,133.83963881246746
6862,1,web:web,,90,0.85,0.3541666666666667,0.2,9,21,22,-0.015,0.46375,3.0,0.000794999999999999,-0.03,0.0,0.4505,0.477,-3.787691911973525,137910.4798527084,875063.3516546506,-10601.366860345006,396058.1309259559,366.402381795769
6863,1,web:web,,90,0.85,0.3541666666666667,0.2,10,21,22,0.015,0.46375,3.0,0.000794999999999999,0.0,0.03,0.4505,0.477,-0.32335371189401485,110280.99505138173,826080.0810222852,-10668.879992216825,473191.8198297223,370.60497791444266
6864,1,web:web,,90,0.85,0.3541666666666667,0.2,11,21,22,0.045,0.46375,3.0,0.000794999999999999,0.03,0.06,0.4505,0.477,17.495647015282884,82553.09667898304,777065.4192948858,-4878.366619375845,550373.3321747798,138.28393347002566
6865,1,web:web,,90,0.85,0.3541666666666667,0.2,8,22,22,-0.045,0.49024999999999996,3.0,0.000794999999999999,-0.06,-0.03,0.477,0.5035,46.97099735529628,177800.31303870745,1125815.600910675,-4772.821648955345,318139.9571482713,457.1087384726852
6866,1,web:web,,90,0.85,0.3541666666666667,0.2,9,22,22,-0.015,0.49024999999999996,3.0,0.000794999999999999,-0.03,0.0,0.477,0.5035,91.06924059306039,146331.98207990394,1074929.3739494681,-10583.386393383145,395213.916216325,1161.1865500478696
6867,1,web:web,,90,0.85,0.3541666666666667,0.2,10,22,22,0.015,0.49024999999999996,3.0,0.000794999999999999,0.0,0.03,0.477,0.5035,63.6122798997676,114675.03507970742,1023945.4808962352,-10651.539668798447,472865.2798140459,1181.1546460104487
6868,1,web:web,,90,0.85,0.3541666666666667,0.2,11,22,22,0.045,0.49024999999999996,3.0,0.000794999999999999,0.03,0.06,0.477,0.5035,59.501049776386935,82802.70089433604,972917.452832223,-4887.208510547876,550384.9821540627,477.43596507112187
6869,1,web:web,,90,0.85,0.3541666666666667,0.2,8,23,22,-0.045,0.51675,3.0,0.0007950000000000023,-0.06,-0.03,0.5035,0.53,216.5215610502055,190059.0556306051,1327920.3897535794,-4854.7518776158495,315533.6356154382,1113.9356371238828
6870,1,web:web,,90,0.85,0.3541666666666667,0.2,9,23,22,-0.015,0.51675,3.0,0.0007950000000000023,-0.03,0.0,0.5035,0.53,405.27628564753104,154554.3070751477,1275053.3901072391,-10650.886650574705,393348.9514418574,2813.96139093861
6871,1,web:web,,90,0.85,0.3541666666666667,0.2,10,23,22,0.015,0.51675,3.0,0.0007950000000000023,0.0,0.03,0.5035,0.53,482.39298369793687,118940.44958410654,1222062.6132252777,-10495.667256799838,472210.6616706904,2919.2224845240517
6872,1,web:web,,90,0.85,0.3541666666666667,0.2,11,23,22,0.045,0.51675,3.0,0.0007950000000000023,0.03,0.06,0.5035,0.53,128.36767026782036,83045.39999321045,1168943.133146134,-4774.235752364,550611.4353155693,1222.5624601878226
6873,1,web:web,,90,0.85,0.3541666666666667,0.2,8,24,22,-0.045,0.54325,3.0,0.000794999999999999,-0.06,-0.03,0.53,0.5565,328.53614449559245,202443.81992891862,1530410.6271029322,-5274.81894072642,310702.2445726047,2342.4459248774997
6874,1,web:web,,90,0.85,0.3541666666666667,0.2,9,24,22,-0.015,0.54325,3.0,0.000794999999999999,-0.03,0.0,0.53,0.5565,1534.1141064846306,162314.84290548685,1475568.2330817557,-11041.001663031679,389955.505647609,6098.88924619866
6875,1,web:web,,90,0.85,0.3541666666666667,0.2,10,24,22,0.015,0.54325,3.0,0.000794999999999999,0.0,0.03,0.53,0.5565,1377.9493847423582,122678.39060029166,1420392.1446837438,-9988.94770213465,471474.01513749675,6721.330968490492
6876,1,web:web,,90,0.85,0.3541666666666667,0.2,11,24,22,0.045,0.54325,3.0,0.000794999999999999,0.03,0.06,0.53,0.5565,735.8946019515861,83667.45457539952,1365288.042546043,-4198.074685178697,552097.7659803226,2926.1876477977885
