element_tag,polygon_idx,polygon_name,container_idx,material_tag,weightabs,shear_weightabs,poisson,i,j,k,x,y,z,area,x0,x1,y0,y1,sigma_xx_3d,sigma_yy_3d,sigma_zz_3d,tau_xy_3d,tau_yz_3d,tau_zx_3d,sigma_zz_csf,tau_x_csf,tau_y_csf,potential_triangle_hits,sigma_zz_error,tau_x_error,tau_y_error
6891,0,flange:flange,,89,1.0,0.4166666666666667,0.2,2,28,22,-0.22499999999999998,0.651,3.0,0.0009000000000000007,-0.24,-0.21,0.636,0.666,4619.555628434406,309.97046177391894,3070424.8512281026,-84.41876028974852,31137.659721585613,66549.55438517034,2962643.445385555,-45248.05491149945,37401.02367881893,6,-107781.40584254777,-111797.60929666979,6263.363957233316
6892,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,28,22,-0.195,0.651,3.0,0.0009000000000000007,-0.21,-0.18,0.636,0.666,6616.044096150086,142.211099389242,3011126.079102374,252.4005841712157,34975.94944677006,56835.474824147925,2915902.963038219,-64401.204779669664,37628.69702614844,6,-95223.11606415501,-121236.67960381758,2652.7475793783815
6893,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,28,22,-0.16499999999999998,0.651,3.0,0.0009000000000000007,-0.18,-0.15,0.636,0.666,6907.95334120607,-948.3586453272728,2951849.202186229,1793.6130438248317,37268.31857614219,40602.13624000549,2869162.4806908835,-85747.98725968538,38981.81465348849,6,-82686.7214953457,-126350.12349969088,1713.4960773462954
6894,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,28,22,-0.135,0.651,3.0,0.0009000000000000007,-0.15,-0.12,0.636,0.666,3631.2016500596656,512.0405546763213,2893067.6287508137,4574.587606092295,40517.861175897226,18548.307446067534,2822421.9983435473,-112727.93557906942,43402.270682332,6,-70645.63040726632,-131276.24302513697,2884.409506434771
6895,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,28,22,-0.105,0.651,3.0,0.0009000000000000007,-0.12,-0.09,0.636,0.666,-1810.7899215754587,-3736.6499378095614,2833653.8486224287,5985.5281764268875,47081.17160651833,-13825.011951103806,2775681.5159962117,-155021.64879603527,58559.40493937788,6,-57972.332626217045,-141196.63684493146,11478.233332859549
6896,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,28,22,-0.075,0.651,3.0,0.0009000000000000007,-0.09,-0.06,0.636,0.666,11889.752635686891,75593.72662409325,2795220.314638098,-34129.075176119804,105116.5901988124,-80097.14937837175,2728941.0336488755,-218131.07161248734,141804.6535496026,6,-66279.28098922223,-138033.9222341156,36688.06335079021
6897,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,28,22,-0.045,0.651,3.0,0.0009000000000000007,-0.06,-0.03,0.636,0.666,-5306.462474225205,170607.90846391703,2753291.6321481927,-1999.942474414905,203194.86766505986,-58889.405880868435,2682200.55130154,-130855.39545437826,278192.29882134555,6,-71091.08084665285,-71965.98957350983,74997.43115628569
6898,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,28,22,-0.015,0.651,3.0,0.0009000000000000007,-0.03,0.0,0.636,0.666,-22616.50414858421,170045.17434015468,2691008.5666637328,20921.92833006382,276620.9310674295,8389.773704173665,2635460.0689542037,-26371.876701799392,305755.12626898166,6,-55548.49770952901,-34761.65040597306,29134.195201552182
6899,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,28,22,0.015,0.651,3.0,0.0009000000000000007,0.0,0.03,0.636,0.666,-37888.97141322063,141341.45959174068,2620821.956027564,16333.523729791244,343565.7631925742,90086.43119876584,2588719.586606868,95787.69142531265,337894.85932577675,6,-32102.36942069605,5701.260226546801,-5670.903866797453
6900,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,28,22,0.045,0.651,3.0,0.0009000000000000007,0.03,0.06,0.636,0.666,-53643.23923491547,89398.65614962467,2542206.0206189007,17462.95225997766,372945.4272557671,261921.83790436637,2541979.104259532,204449.48255521088,279862.8783375067,2,-226.9163593687117,-57472.35534915549,-93082.54891826038
6901,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,28,22,0.074,0.651,3.0,0.0008400000000000007,0.06,0.088,0.636,0.666,-79809.9762306899,22976.569620341994,2458988.4138914775,7206.179342865944,216799.60904428115,481092.4106883755,2496796.6379904407,251429.79504085612,163238.33828340768,2,37808.2240989632,-229662.61564751936,-53561.27076087348
6902,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,28,22,0.10200000000000001,0.651,3.0,0.0008400000000000011,0.088,0.116,0.636,0.666,-70970.24483793718,239.62568828224903,2392028.8216958195,-3381.6898817320666,58082.06191654007,357862.5755504395,2453172.187799594,234409.0733894442,66040.04641841113,2,61143.3661037744,-123453.50216099527,7957.984501871062
6903,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,28,22,0.13,0.651,3.0,0.0008400000000000011,0.116,0.14400000000000002,0.636,0.666,-57558.88989534014,-305.4103962930967,2329359.464321617,-1960.8222681780658,41424.38472580165,309566.6363332793,2409547.737608747,183537.93898851305,42819.118089831136,2,80188.27328713005,-126028.69734476626,1394.7333640294892
6904,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,28,22,0.15800000000000003,0.651,3.0,0.0008400000000000007,0.14400000000000002,0.17200000000000001,0.636,0.666,-47034.701525668206,-478.49822243041126,2267260.7808324695,188.8675477107366,33556.54061975579,281393.08782172704,2365923.2874179003,148215.2724665745,33579.79637896642,2,98662.50658543082,-133177.81535515253,23.255759210631368
6905,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,28,22,0.186,0.651,3.0,0.0008400000000000007,0.17200000000000001,0.2,0.636,0.666,-39550.461621135415,83.41083784907823,2205399.141105066,1400.6866090993087,29989.533684762817,261312.86381064606,2322298.8372270535,131489.8288869299,31058.575641444575,2,116899.69612198742,-129823.03492371616,1069.0419566817582
6906,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,28,22,0.2138888888888889,0.651,3.0,0.0008333333333333345,0.2,0.2277777777777778,0.636,0.666,-33590.73676034389,362.6069989842945,2143990.419677065,1678.6540480454764,28025.720420603953,244888.28273456544,2278847.4999337895,117078.18169354151,29604.956087271374,2,134857.08025672426,-127810.10104102393,1579.2356666674204
6907,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,28,22,0.24166666666666667,0.651,3.0,0.0008333333333333327,0.2277777777777778,0.25555555555555554,0.636,0.666,-28275.242750350735,429.865027885593,2083150.95481178,1595.6853245695434,26817.167128697038,230158.97825401276,2235569.275538108,103860.5203936994,28659.16299752891,2,152418.32072632783,-126298.45786031337,1841.995868831873
6908,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,28,22,0.26944444444444443,0.651,3.0,0.0008333333333333345,0.25555555555555554,0.2833333333333333,0.636,0.666,-23245.583793212485,431.35168541024905,2022696.9466009901,1427.5975705683231,26041.874650803707,216080.90116416416,2192291.0511424267,85151.99168615665,27666.251635737717,2,169594.10454143654,-130928.90947800751,1624.3769849340097
6909,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,28,22,0.2972222222222222,0.651,3.0,0.0008333333333333345,0.2833333333333333,0.3111111111111111,0.636,0.666,-18434.607491627685,422.44234819180565,1962640.5369715723,1260.694480588039,25669.196602987748,201963.02142471075,2149012.826746745,73080.29224832852,27131.90576966231,2,186372.2897751727,-128882.72917638223,1462.7091666745619
6910,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,28,22,0.325,0.651,3.0,0.0008333333333333345,0.3111111111111111,0.3388888888888889,0.636,0.666,-13861.574751689157,430.3527839689632,1902989.491149394,1104.1888117293518,25914.699991047382,186959.0038563311,2105734.602351064,61199.95842942037,26645.23750755315,2,202745.1112016698,-125759.04542691074,730.5375165057667
6911,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,28,22,0.3527777777777778,0.651,3.0,0.0008333333333333345,0.3388888888888889,0.3666666666666667,0.636,0.666,-9584.879145158571,471.6957386501017,1843769.3346786664,946.3692185282707,27371.027890170615,169545.8898005883,2062456.3779553825,43618.46066048059,25970.00656357656,2,218687.04327671602,-125927.42914010772,-1401.0213265940547
6912,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,28,22,0.38055555555555554,0.651,3.0,0.0008333333333333327,0.3666666666666667,0.39444444444444443,0.636,0.666,-5720.694844232174,571.8905414082692,1785049.662692522,772.4433439970016,31374.125767412286,146588.4508836021,2019178.153559701,31996.605375735086,25553.986527733505,2,234128.49086717912,-114591.84550786702,-5820.139239678781
6913,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,28,22,0.4083333333333333,0.651,3.0,0.0008333333333333345,0.39444444444444443,0.4222222222222222,0.636,0.666,-2519.581553840777,766.6219497679267,1726992.0128069157,587.6604210337003,40678.463009782135,111443.31961912414,1975899.9291640199,20399.371074087303,25176.82453555986,2,248907.9163571042,-91043.94854503684,-15501.638474222276
6914,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,28,22,0.4361111111111111,0.651,3.0,0.0008333333333333345,0.4222222222222222,0.45,0.636,0.666,-533.1218411359005,1566.7622078128043,1669856.4968281158,309.93726521730423,68268.65590788424,48510.172245539725,1932621.7047683382,8761.053963884091,24880.127841917172,2,262765.20794022246,-39749.11828165563,-43388.52806596707
6915,0,flange:flange,,89,1.0,0.4166666666666667,0.2,0,29,22,-0.28500000000000003,0.681,3.0,0.0008999999999999966,-0.3,-0.27,0.666,0.696,252.19519937015139,-1372.6029195490992,3459574.0496563003,-802.5027776757877,-43727.90839996189,902.0887925600013,3317978.9464901425,-9078.907463196674,42988.759892955415,2,-141595.10316615785,-9980.996255756676,86716.66829291731
6916,0,flange:flange,,89,1.0,0.4166666666666667,0.2,1,29,22,-0.255,0.681,3.0,0.0008999999999999982,-0.27,-0.24,0.666,0.696,518.6582839862676,-212.3001582545694,3399460.743057132,-1626.1829007168612,4043.389906398952,-328.70775961627567,3271238.4641428064,-27080.607766744994,42845.8298770835,2,-128222.2789143254,-26751.90000712872,38802.43997068455
6917,0,flange:flange,,89,1.0,0.4166666666666667,0.2,2,29,22,-0.22499999999999998,0.681,3.0,0.0008999999999999975,-0.24,-0.21,0.666,0.696,761.139150011586,-21.094967228127643,3340121.0563853798,-1973.3966617782912,26123.762142409883,-9876.648649411898,3224497.98179547,-44904.83434089149,43043.287473767996,2,-115623.07458990952,-35028.18569147959,16919.525331358112
6918,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,29,22,-0.195,0.681,3.0,0.0008999999999999975,-0.21,-0.18,0.666,0.696,1228.4847615577746,-931.8889657241525,3281409.342912601,-1752.6206794381142,36367.01873949419,-24486.490175488096,3177757.4994481346,-62761.00959543449,44299.129661557585,2,-103651.84346446628,-38274.51941994639,7932.110922063395
6919,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,29,22,-0.16499999999999998,0.681,3.0,0.0008999999999999975,-0.18,-0.15,0.666,0.696,2956.5185948752332,-2731.6422105786623,3223472.161056863,-661.9615971545379,42899.820005347334,-41620.012273068234,3131017.017100799,-80968.76946877067,48020.52245775859,2,-92455.14395606425,-39348.757195702434,5120.702452411257
6920,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,29,22,-0.135,0.681,3.0,0.0008999999999999975,-0.15,-0.12,0.666,0.696,7614.468987292494,-4398.11878876749,3166775.071507742,1891.5189315378666,51013.554101102054,-60746.665097412966,3084276.5347534628,-102699.21385264646,45533.36030906688,1,-82498.5367542794,-41952.54875523349,-5480.1937920351775
6921,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,29,22,-0.105,0.681,3.0,0.0008999999999999975,-0.12,-0.09,0.666,0.696,14235.14916270366,17049.68237955752,3115535.3424734627,-4208.998138854901,69897.03077043097,-82258.9780711631,3037536.052406127,-122467.82711065064,65238.25193492075,1,-77999.29006733559,-40208.84903948754,-4658.778835510217
6922,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,29,22,-0.075,0.681,3.0,0.0008999999999999975,-0.09,-0.06,0.666,0.696,-6186.297019523336,75564.92650255363,3066359.2542346735,-5843.767705857754,105117.98678110044,-91354.06474047652,2990795.570058791,-108385.85165968165,148334.1939538531,1,-75563.68417588249,-17031.78691920513,43216.20717275266
6923,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,29,22,-0.045,0.681,3.0,0.0008999999999999975,-0.06,-0.03,0.666,0.696,-30682.120280758245,140217.66375522246,3017065.509300348,11949.901561886072,151674.27473574877,-76625.6742749115,2944055.0877114553,-65087.93323109393,151716.83641998097,1,-73010.42158889258,11537.741043817565,42.56168423220515
6924,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,29,22,-0.015,0.681,3.0,0.0008999999999999975,-0.03,0.0,0.666,0.696,-40354.3657364758,166922.48701936897,2961886.339489197,27410.05535731713,197599.7580371052,-29914.464549956225,2897314.605364119,-14583.048170663727,163606.43238853663,1,-64571.734125077724,15331.416379292497,-33993.32564856857
6925,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,29,22,0.015,0.681,3.0,0.0008999999999999975,0.0,0.03,0.666,0.696,-42013.855127437506,148008.65793931624,2897266.5553001068,25647.074023236833,225856.43285012495,46988.22849237671,2850574.1230167835,41275.56340601761,165123.83066724366,1,-46692.43228332326,-5712.6650863590985,-60732.602182881295
6926,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,29,22,0.045,0.681,3.0,0.0008999999999999975,0.03,0.06,0.666,0.696,-35299.62594147143,96874.87636995199,2825758.66010959,18719.768817921482,211894.9183891217,143034.92586327097,2803833.6406694474,139217.2004921222,137334.1823333688,1,-21925.019440142438,-3817.7253711487574,-74560.7360557529
6927,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,29,22,0.074,0.681,3.0,0.0008399999999999975,0.06,0.088,0.666,0.696,-20890.210625999025,40796.75610708911,2755071.1075954223,6995.551073253155,161526.08404306075,203240.8094856888,2758651.174400356,165296.0501330532,113727.84562087929,1,3580.0668049338274,-37944.75935263559,-47798.23842218146
6928,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,29,22,0.10200000000000001,0.681,3.0,0.000839999999999998,0.088,0.116,0.666,0.696,-18583.035245235544,6562.534217441338,2687246.0285026995,-3957.853762358427,102246.77321647605,224951.17267454666,2715026.7242095093,172170.09810361857,90447.7300926981,1,27780.69570680987,-52781.07457092809,-11799.043123777956
6929,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,29,22,0.13,0.681,3.0,0.000839999999999998,0.116,0.14400000000000002,0.666,0.696,-19791.106951694004,-2855.6890235446626,2623099.694066851,-4770.90109333396,61230.79635001719,203674.92535398653,2671402.2740186625,165207.61024185613,71737.10932304463,1,48302.57995181158,-38467.315112130396,10506.312973027438
6930,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,29,22,0.15800000000000003,0.681,3.0,0.0008399999999999975,0.14400000000000002,0.17200000000000001,0.666,0.696,-20088.439029525383,-2308.5221983697265,2561070.4813973275,-2330.2281835178537,45599.80170922975,184888.68863554051,2627777.8238278157,152061.8158231474,59018.96769848342,1,66707.3424304882,-32826.87281239312,13419.16598925367
6931,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,29,22,0.186,0.681,3.0,0.0008399999999999975,0.17200000000000001,0.2,0.666,0.696,-18269.165774275432,-583.5010028029792,2500047.7571000825,-1283.25399701794,38221.955388511225,168548.0244601518,2584153.373636969,124636.30760635094,47013.0130221198,1,84105.61653688643,-43911.716853800855,8791.057633608572
6932,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,29,22,0.2138888888888889,0.681,3.0,0.0008333333333333313,0.2,0.2277777777777778,0.666,0.696,-15594.241139216,271.9269990446046,2439671.845943017,-956.6962124407291,34575.57464886457,153720.69904389483,2540702.036343705,115024.35541007668,35250.661373883486,1,101030.19040068798,-38696.34363381815,675.0867250189185
6933,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,29,22,0.24166666666666667,0.681,3.0,0.0008333333333333297,0.2277777777777778,0.25555555555555554,0.666,0.696,-12821.789431371028,536.7231477817986,2379858.423852879,-982.4288826684158,32707.751989911,139724.65488754213,2497423.8119480233,102562.6697656295,33837.044554042324,1,117565.38809514418,-37161.98512191263,1129.2925641313232
6934,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,29,22,0.26944444444444443,0.681,3.0,0.0008333333333333313,0.25555555555555554,0.2833333333333333,0.666,0.696,-10234.425417228136,564.5819786253851,2320375.3888956457,-1100.898262312015,31875.36355825762,126113.65240272135,2454145.587552342,84342.75741081996,32551.524941039585,1,133770.19865669636,-41770.89499190138,676.1613827819638
6935,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,29,22,0.2972222222222222,0.681,3.0,0.0008333333333333313,0.2833333333333333,0.3111111111111111,0.666,0.696,-7884.894022448978,557.6226954618469,2261244.1574050817,-1221.9974031051001,32006.921756851178,112603.94222520292,2410867.3631566605,72409.16414248447,31947.186154673498,1,149623.2057515788,-40194.77808271845,-59.73560217767954
6936,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,29,22,0.325,0.681,3.0,0.0008333333333333313,0.3111111111111111,0.3388888888888889,0.666,0.696,-5771.091007790936,586.2557520200498,2202464.293070303,-1317.3099089662235,33623.14825296402,98845.21817314129,2367589.1387609793,60607.77804668993,31440.628048454724,1,165124.84569067648,-38237.44012645136,-2182.5202045092956
6937,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,29,22,0.3527777777777778,0.681,3.0,0.0008333333333333313,0.3388888888888889,0.3666666666666667,0.666,0.696,-3897.3506728165084,694.186662921973,2144018.509223246,-1367.5049876173339,38153.94582080345,84206.47772581628,2324310.9143652976,43113.73133045311,30807.51914498707,1,180292.40514205163,-41092.74639536317,-7346.426675816379
6938,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,29,22,0.38055555555555554,0.681,3.0,0.0008333333333333297,0.3666666666666667,0.39444444444444443,0.666,0.696,-2297.530914139352,948.4792500321637,2085868.0490839316,-1336.3880962133408,48814.051526896656,67390.040997987,2281032.6899696165,31561.43296689416,30477.887810890876,1,195164.64088568487,-35828.60803109284,-18336.16371600578
6939,0,flange:flange,,89,1.0,0.4166666666666667,0.2,24,29,22,0.4083333333333333,0.681,3.0,0.0008333333333333313,0.39444444444444443,0.4222222222222222,0.666,0.696,-1028.6990438297507,1480.4019371524919,2027938.9248191977,-1173.035960594813,72634.65691367786,45568.02202516546,2237754.4655739353,20062.54188762357,30249.12885759026,1,209815.54075473757,-25505.48013754189,-42385.5280560876
6940,0,flange:flange,,89,1.0,0.4166666666666667,0.2,25,29,22,0.4361111111111111,0.681,3.0,0.0008333333333333313,0.4222222222222222,0.45,0.666,0.696,-195.65340943005867,2798.1800396058243,1970164.302432413,-634.282951404651,121819.86418686807,15964.467173479497,2194476.2411782537,8583.671943675727,30138.533140830696,1,224311.93874584069,-7380.795229803771,-91681.33104603738
6941,0,flange:flange,,89,1.0,0.4166666666666667,0.2,0,30,22,-0.28500000000000003,0.711,3.0,0.0009,-0.3,-0.27,0.696,0.726,-202.4298328780569,-1206.625994282309,3729417.7554335943,-977.3515397806963,-40496.506407645844,-19514.438455502193,3579833.482900056,-9290.12525255172,46291.00261338884,6,-149584.2725335383,10224.313202950474,86787.50902103468
6942,0,flange:flange,,89,1.0,0.4166666666666667,0.2,1,30,22,-0.255,0.711,3.0,0.0009000000000000016,-0.27,-0.24,0.696,0.726,-1267.22114522825,-237.8054566141218,3668808.390191512,-2164.385287413995,7278.546041933199,-55234.75708899399,3533093.0005527204,-27232.660356025313,45815.04131096932,6,-135715.3896387918,28002.096732968675,38536.49526903612
6943,0,flange:flange,,89,1.0,0.4166666666666667,0.2,2,30,22,-0.22499999999999998,0.711,3.0,0.0009000000000000007,-0.24,-0.21,0.696,0.726,-2880.3740036920644,12.138831845368259,3609811.8062549834,-2874.2005085448427,29360.257996954024,-82183.09609524906,3486352.5182053843,-44394.20912190547,45792.257118208545,6,-123459.28804959916,37788.886973343586,16431.99912125452
6944,0,flange:flange,,89,1.0,0.4166666666666667,0.2,3,30,22,-0.195,0.711,3.0,0.0009000000000000007,-0.21,-0.18,0.696,0.726,-4504.276393192355,-831.5487460666336,3551809.862435212,-3737.2249008715153,39602.18108770748,-103588.91558405012,3439612.0358580486,-60851.18723231473,46727.61210372671,6,-112197.8265771633,42737.728351735386,7125.431016019225
6945,0,flange:flange,,89,1.0,0.4166666666666667,0.2,4,30,22,-0.16499999999999998,0.711,3.0,0.0009000000000000007,-0.18,-0.15,0.696,0.726,-4999.406097295228,-2902.959402936045,3494618.0041852347,-5199.161334435145,46054.78885065764,-121941.71655829996,3392871.5535107125,-78949.2603799511,48754.28851657779,6,-101746.4506745222,42992.45617834886,2699.4996659201497
6946,0,flange:flange,,89,1.0,0.4166666666666667,0.2,5,30,22,-0.135,0.711,3.0,0.0009000000000000007,-0.15,-0.12,0.696,0.726,-2590.9572183608543,-2955.7658971865894,3438983.704237731,-8304.75793729226,53787.17139107486,-137435.2388089647,3346131.071163377,-88819.45822707533,60823.380074929446,2,-92852.63307435438,48615.78058188937,7036.208683854587
6947,0,flange:flange,,89,1.0,0.4166666666666667,0.2,6,30,22,-0.105,0.711,3.0,0.0009000000000000007,-0.12,-0.09,0.696,0.726,-373.09476902894676,13654.41051452537,3386935.122885274,-2747.6512285570307,66501.3692138965,-147096.5171370407,3299390.588816041,-90393.04693742967,74570.93054329976,2,-87544.53406923264,56703.47019961104,8069.561329403266
6948,0,flange:flange,,89,1.0,0.4166666666666667,0.2,7,30,22,-0.075,0.711,3.0,0.0009000000000000007,-0.09,-0.06,0.696,0.726,-8016.55346881377,63270.60298300255,3339421.917680634,15268.11108916998,85542.87681703767,-145593.00254657865,3252650.106468705,-82596.08905015979,92563.91755430649,2,-86771.81121192919,62996.913496418856,7021.0407372688205
6949,0,flange:flange,,89,1.0,0.4166666666666667,0.2,8,30,22,-0.045,0.711,3.0,0.0009000000000000007,-0.06,-0.03,0.696,0.726,-25977.838348421268,127782.0450308196,3292233.91080877,26985.48555314541,108602.06059198827,-126656.39134117714,3205909.6241213693,-34194.39865841996,126738.10238703155,2,-86324.28668740066,92461.99268275718,18136.04179504329
6950,0,flange:flange,,89,1.0,0.4166666666666667,0.2,9,30,22,-0.015,0.711,3.0,0.0009000000000000007,-0.03,0.0,0.696,0.726,-29042.20921874442,167027.57090771792,3241847.0155901047,26470.10258058707,129571.85732491314,-87877.76287645102,3159169.141774033,2638.8235630219183,135307.25003709397,2,-82677.87381607154,90516.58643947293,5735.392712180823
6951,0,flange:flange,,89,1.0,0.4166666666666667,0.2,10,30,22,0.015,0.711,3.0,0.0009000000000000007,0.0,0.03,0.696,0.726,-21927.10969843995,159138.4229252385,3182525.257866192,17787.546744147938,139507.71873286617,-32897.79903272788,3112428.6594266975,42284.9656901074,135299.2001349293,2,-70096.59843949461,75182.76472283527,-4208.518597936869
6952,0,flange:flange,,89,1.0,0.4166666666666667,0.2,11,30,22,0.045,0.711,3.0,0.0009000000000000007,0.03,0.06,0.696,0.726,-9463.168955629226,110042.61324528826,3114315.984933757,1371.1841267347336,132324.65337673825,24831.836580845218,3065688.1770793614,79656.40851499668,126695.75007462564,2,-48627.807854395825,54824.57193415146,-5628.903302112609
6953,0,flange:flange,,89,1.0,0.4166666666666667,0.2,12,30,22,0.074,0.711,3.0,0.0008400000000000007,0.06,0.088,0.696,0.726,8900.686586720753,48369.4600322824,3045323.1297279065,-6270.238859107098,110703.59477267912,69036.21655100337,3020505.71081027,130950.39945454648,92543.62860810634,2,-24817.418917636387,61914.182903543115,-18159.966164572776
6954,0,flange:flange,,89,1.0,0.4166666666666667,0.2,13,30,22,0.10200000000000001,0.711,3.0,0.0008400000000000011,0.088,0.116,0.696,0.726,13965.03901282954,7610.1580539844,2978846.879236251,-1263.3500352998576,84480.55331888299,90132.98018244407,2976881.2606194234,141284.79077343675,74302.54852151188,2,-1965.6186168277636,51151.81059099268,-10178.004797371104
6955,0,flange:flange,,89,1.0,0.4166666666666667,0.2,14,30,22,0.13,0.711,3.0,0.0008400000000000011,0.116,0.14400000000000002,0.696,0.726,7245.977663418627,-3788.5872740586055,2915274.1762066465,1405.0762458145618,62543.37151518713,93719.58287090063,2933256.8104285765,142718.58608434442,59533.22750816742,2,17982.634221930057,48999.00321344379,-3010.144007019706
6956,0,flange:flange,,89,1.0,0.4166666666666667,0.2,15,30,22,0.15800000000000003,0.711,3.0,0.0008400000000000007,0.14400000000000002,0.17200000000000001,0.696,0.726,3749.067568158149,-2161.24981246877,2854750.9320093193,-438.15933153033257,48693.657955912255,85857.93281314275,2889632.3602377297,137912.4960857071,49313.7954585068,2,34881.42822841043,52054.56327256435,620.1375025945454
6957,0,flange:flange,,89,1.0,0.4166666666666667,0.2,16,30,22,0.186,0.711,3.0,0.0008400000000000007,0.17200000000000001,0.2,0.696,0.726,2735.957384531852,-562.5835132845677,2794821.791641166,-1501.7974703013897,41700.527594834566,74525.69384356341,2846007.910046883,129475.82744917678,43090.03726676417,2,51186.11840571696,54950.13360561337,1389.5096719296052
6958,0,flange:flange,,89,1.0,0.4166666666666667,0.2,17,30,22,0.2138888888888889,0.711,3.0,0.0008333333333333345,0.2,0.2277777777777778,0.696,0.726,2742.7347051249817,333.6777449048823,2735477.23506598,-1980.1832774281502,38114.76233591636,61981.96365368863,2802556.572753619,108301.8933312657,37644.477136020236,2,67079.33768763905,46319.92967757707,-470.28519989612687
6959,0,flange:flange,,89,1.0,0.4166666666666667,0.2,18,30,22,0.24166666666666667,0.711,3.0,0.0008333333333333327,0.2277777777777778,0.25555555555555554,0.696,0.726,2905.4196224051993,584.9212741046213,2676628.6267726123,-2149.524424870809,36266.88177061578,49091.48041983446,2759278.3483579373,97063.55298748861,36475.31618133187,2,82649.72158532497,47972.072567654155,208.43441071609413
6960,0,flange:flange,,89,1.0,0.4166666666666667,0.2,19,30,22,0.26944444444444443,0.711,3.0,0.0008333333333333345,0.25555555555555554,0.2833333333333333,0.696,0.726,2931.589261479792,616.917954397737,2618089.151331956,-2239.5024602115154,35447.02346984297,36218.53167232126,2716000.123962256,85743.73697100363,35678.989436294265,2,97910.9726303001,49525.20529868237,231.96596645129466
6961,0,flange:flange,,89,1.0,0.4166666666666667,0.2,20,30,22,0.2972222222222222,0.711,3.0,0.0008333333333333345,0.2833333333333333,0.3111111111111111,0.696,0.726,2761.0044688131893,608.8766477651661,2559877.682815451,-2313.8777999579906,35589.74872139593,23650.984251822036,2672721.8995665745,74429.57176000191,35064.53041077902,2,112844.21675112331,50778.58750817987,-525.2183106169105
6962,0,flange:flange,,89,1.0,0.4166666666666667,0.2,21,30,22,0.325,0.711,3.0,0.0008333333333333345,0.3111111111111111,0.3388888888888889,0.696,0.726,2411.3720611939207,636.8903723319527,2501980.54639683,-2368.918912112713,37216.31399359554,11739.481819694241,2629443.6751708933,60011.77638165343,34456.05241695419,2,127463.1287740632,48272.294561959185,-2760.261576641351
6963,0,flange:flange,,89,1.0,0.4166666666666667,0.2,22,30,22,0.3527777777777778,0.711,3.0,0.0008333333333333345,0.3388888888888889,0.3666666666666667,0.696,0.726,1920.3938450417481,741.8825305750361,2444338.8825504235,-2366.12643395861,41756.147685709104,1114.349245193104,2586165.4507752117,42645.574447925515,33812.61796759442,2,141826.56822478818,41531.225202732414,-7943.529718114682
6964,0,flange:flange,,89,1.0,0.4166666666666667,0.2,23,30,22,0.38055555555555554,0.711,3.0,0.0008333333333333327,0.3666666666666667,0.39444444444444443,0.696,0.726,1344.9957386549795,1003.6688348548487,2386822.9384772563,-2231.6155359645686,52422.604397051036,-6928.665616003176,2542887.2263795305,31210.774319873504,33486.99565297613,2,156064.28790227417,38139.43993587668,-18935.608744074903
