node_id,x,y,z,ux,uy,uz
108,0.0,-10.0,36.66666666666667,1.075049265615581,0.0,0.0
109,0.0,-12.5,40.0,1.172727944738704,0.0,0.0
110,10.0,-12.4625,39.88,1.1690663617921815,-9.179945482958953e-05,-0.3046712685607936
111,10.0,-9.97,39.88,1.169100385003173,-7.24868432031157e-05,-0.30466958671103533
112,0.0,-10.0,40.0,1.172762548572121,0.0,0.0
113,0.0,-12.5,43.33333333333334,1.2704172720670275,0.0,0.0
114,10.0,-12.4625,43.203333333333326,1.266430238524164,-0.00010979862475301054,-0.3046310141316321
115,10.0,-9.97,43.203333333333326,1.2665109748442063,-8.574713847649704e-05,-0.304630953186254
116,0.0,-10.0,43.33333333333334,1.2704978110843226,0.0,0.0
117,0.0,-12.5,46.66666666666667,1.3680680594649592,0.0,0.0
118,10.0,-12.4625,46.526666666666664,1.363758907763512,-0.00012490204474899493,-0.304587388418334
119,10.0,-9.97,46.526666666666664,1.363799796304853,-9.324215649599952e-05,-0.3045853072549174
120,0.0,-10.0,46.66666666666667,1.3681146242983608,0.0,0.0
121,0.0,-12.5,50.0,1.4643238310875113,0.0,0.0
122,10.0,-12.4625,49.85,1.4596581178987003,-0.00012701221633920227,-0.30452637279520983
123,10.0,-9.97,49.85,1.4612558852350022,-9.968651789265818e-05,-0.30452482873502734
124,0.0,-10.0,50.0,1.4659110747949977,0.0,0.0
125,10.0,-7.4775,-49.85,-1.4856438530980953,0.0002707954806107456,-0.3036110508240079
126,0.0,-7.5,-50.0,-1.4907601466487852,0.0,0.0
127,10.0,-7.4775,-46.52666666666667,-1.3848954508361953,0.00026229946637926964,-0.30371137445506324
128,0.0,-7.5,-46.666666666666664,-1.3896894636770103,0.0,0.0
129,10.0,-7.4775,-43.20333333333333,-1.2844415673472036,0.0002530391756336108,-0.3038111016956324
130,0.0,-7.5,-43.333333333333336,-1.288906259591929,0.0,0.0
131,10.0,-7.4775,-39.88,-1.1842712123950752,0.00024314817090618273,-0.3039081348227835
132,0.0,-7.5,-40.0,-1.1884043993686482,0.0,0.0
133,10.0,-7.4775,-36.55666666666667,-1.0843729074376451,0.0002327170621177748,-0.3040013852813609
134,0.0,-7.5,-36.666666666666664,-1.088174138767875,0.0,0.0
135,10.0,-7.4775,-33.233333333333334,-0.9847346561983809,0.00022183256120915381,-0.304090230392573
136,0.0,-7.5,-33.33333333333333,-0.9882042698430208,0.0,0.0
137,10.0,-7.4775,-29.910000000000004,-0.8853439935687523,0.00021057283337665806,-0.3041742809505278
138,0.0,-7.5,-30.0,-0.888482720883781,0.0,0.0
139,10.0,-7.4775,-26.58666666666667,-0.7861880531639123,0.00019900336048673996,-0.30425328000606955
